Gene,Sample_1,Sample_2
ENSG00000184895,49.2951259895,47.752247763
ENSG00000184897,2001.0736031754,2359.135325892
ENSG00000184900,1749.00923462,1669.09470284
ENSG00000184905,64.7166013234,67.1990234514
ENSG00000184908,20.2327679591,20.2226084497
ENSG00000184916,194.074561441,203.828944182
ENSG00000184922,781.0238440688,945.8695629374
ENSG00000184933,436.52549293,372.22079038
ENSG00000184937,13.7077647538,17.8077078571
ENSG00000184956,35.2760720097,33.8730260747
ENSG00000184967,90.1692369839,85.5754522064
ENSG00000184983,1061.735644959,1057.575880922
ENSG00000184984,156.1777472677,160.865267286
ENSG00000184986,54.4191582601,53.7120122546
ENSG00000184990,595.252974264,632.140603478
ENSG00000185000,104.9462593099,126.1253570414
ENSG00000185010,328.010851209,292.441481256
ENSG00000185019,307.1377103,316.420624781
ENSG00000185022,329.9746915116,468.1444715159
ENSG00000185024,29.0298744733,31.7993137245
ENSG00000185043,1710.295048588,1440.336515122
ENSG00000185046,67.1372285929,70.6144076458
ENSG00000185052,78.99574143,136.7270275352
ENSG00000185069,19.741604031,18.5260040147
ENSG00000185070,125.0697159161,114.072118199
ENSG00000185085,539.889255026,541.903504592
ENSG00000185088,3786.88668806,4557.84462583
ENSG00000185104,631.5896718702,556.3970604997
ENSG00000185122,162.2914204624,183.723272453
ENSG00000185127,359.631862771,433.922695137
ENSG00000185129,548.431267645,591.002470015
ENSG00000185130,11.6558891586,14.8404464231
ENSG00000185133,129.4618543767,143.5812350009
ENSG00000185149,65.0463439505,56.1055825719
ENSG00000185163,35.1508846224,49.8991418903
ENSG00000185187,1275.6132132207,1234.4029577758
ENSG00000185201,3717.404779685,3978.867037475
ENSG00000185215,362.688370532,528.635146342
ENSG00000185231,65.0087781812,60.7083434751
ENSG00000185236,51.0610978324,59.750646503
ENSG00000185238,247.3728924694,249.0389378221
ENSG00000185245,448.367175361,430.596442581
ENSG00000185246,422.361598619,350.007811994
ENSG00000185247,29.0195196318,26.4927395596
ENSG00000185252,90.9009990683,90.1275863894
ENSG00000185305,77.8331257616,85.1220952657
ENSG00000185313,538.570862461,500.368739351
ENSG00000185324,180.8569956477,174.459231704
ENSG00000185338,200.9666151772,281.4191497658
ENSG00000185339,229.153365261,267.101253748
ENSG00000185340,44.9755568739,67.042897847
ENSG00000185344,324.040883454,396.243167547
ENSG00000185359,1166.843743461,1166.447569988
ENSG00000185385,185.3645686246,140.6769602209
ENSG00000185386,36.7155475735,44.8493076561
ENSG00000185404,1597.564780609,1326.818745758
ENSG00000185420,356.3515446456,384.0909563744
ENSG00000185432,1379.5589079602,1398.290803291
ENSG00000185437,40.1668266514,44.4038136189
ENSG00000185442,102.4545095861,115.4676553144
ENSG00000185479,319.5625266395,299.357408409
ENSG00000185483,22.9008987122,24.074407283
ENSG00000185499,96.6585503264,133.5117287001
ENSG00000185507,1030.446436684,1261.859373928
ENSG00000185513,134.0771591497,130.0898723425
ENSG00000185515,180.882932948,193.814418536
ENSG00000185527,43.4830448397,45.9394314003
ENSG00000185532,12.8669823449,12.965022008
ENSG00000185551,32.7747832837,29.5511163693
ENSG00000185559,113.7764096048,104.8416840632
ENSG00000185565,16.7823915225,14.0864748254
ENSG00000185567,76.054787094900007,69.2702996763
ENSG00000185585,177.6022313277,175.3946487377
ENSG00000185591,195.109555542,187.156309363
ENSG00000185608,660.506035791,762.132550776
ENSG00000185615,67.4833174325,67.1910602817
ENSG00000185619,257.506142353,299.671667441
ENSG00000185624,4016.99487382,4662.80183
ENSG00000185627,523.929702216,571.053537694
ENSG00000185630,8.9011533708,16.9515173926
ENSG00000185633,25.9094531771,34.7484317156
ENSG00000185650,641.836343642,592.576191462
ENSG00000185651,528.172009775,502.076781009
ENSG00000185652,45.5397601728,46.0807104143
ENSG00000185658,76.7590361016,85.5803508099
ENSG00000185664,248.5767280958,253.23743572
ENSG00000185666,31.2087412295,29.8790279761
ENSG00000185668,37.8521277034,41.4661507171
ENSG00000185686,109.6987856611,117.5279142331
ENSG00000185697,860.6023489132,466.1914956092
ENSG00000185721,1825.519889242,1745.737326929
ENSG00000185722,358.355427551,370.986559148
ENSG00000185728,689.998470842,721.135642815
ENSG00000185730,41.8286443232,49.7922519766
ENSG00000185736,32.5567474743,33.9281050994
ENSG00000185745,98.6657135411,252.5107671603
ENSG00000185800,532.964217648,514.600372764
ENSG00000185808,1389.448864092,1367.549153693
ENSG00000185811,1126.434739041,1036.971921692
ENSG00000185813,407.545643534,400.944438528
ENSG00000185825,3153.969943,2980.77599173
ENSG00000185838,194.3617826963,200.9564527753
ENSG00000185862,4431.346294869,3778.935013
ENSG00000185875,35.4013317511,40.413908176
ENSG00000185883,3469.12371557,3570.1930095
ENSG00000185885,7076.3329206,6728.617839975
ENSG00000185896,2460.59507504,2459.61899872
ENSG00000185917,98.1995347739,113.0545714519
ENSG00000185920,188.2833669441,149.5758196556
ENSG00000185947,309.3765975428,449.5698109596
ENSG00000185950,1093.982104777,1317.26264277
ENSG00000185963,511.83982555,490.80522771
ENSG00000185972,26.5838202656,27.117405301
ENSG00000185989,92.5860183426,66.1632211189
ENSG00000186009,131.3448099973,128.3943565069
ENSG00000186010,2386.371301182,2500.98045722
ENSG00000186081,91.1202122448,88.3541198541
ENSG00000186106,293.371537068,294.567799506
ENSG00000186111,295.2934274458,349.1855826244
ENSG00000186115,17.1512824173,16.9847321742
ENSG00000186130,31.625862335,36.8589902876
ENSG00000186141,528.8980731,552.079673771
ENSG00000186153,618.412416458,582.697987569
ENSG00000186184,2830.297369988,2694.2450660600002
ENSG00000186204,22.8822378526,48.0542500567
ENSG00000186230,10.4368404632,13.6325413485
ENSG00000186260,416.990420876,361.247908258
ENSG00000186280,27.0232762333,28.4342319419
ENSG00000186283,1228.89608595,1100.280901939
ENSG00000186297,90.214821362,88.155706718
ENSG00000186298,5309.96594647,4530.57991252
ENSG00000186310,194.4747468678,135.2581252257
ENSG00000186312,119.2598752341,134.6691579039
ENSG00000186318,71.7230203588,95.8764148793
ENSG00000186340,106.2105796676,92.9120766228
ENSG00000186350,150.9480831255,241.25420866
ENSG00000186376,226.944069206,205.301039389
ENSG00000186395,3646.546349856,3266.755023648
ENSG00000186416,527.410356613,468.718461651
ENSG00000186431,43.5879069995,67.4272086875
ENSG00000186442,42.853171933,43.9587383145
ENSG00000186448,166.352901444,201.1194142774
ENSG00000186462,168.890840685,135.7307122448
ENSG00000186468,30509.0416327,28461.2915754
ENSG00000186470,1297.06242125,1400.913299172
ENSG00000186472,124.3298255089,105.6479647194
ENSG00000186474,182.6031290414,174.0527634083
ENSG00000186480,722.451397801,802.711316149
ENSG00000186487,91.4383517533,82.4070878924
ENSG00000186501,696.023487487,612.373044799
ENSG00000186522,92.2431751075,124.853897602
ENSG00000186526,7.7590804907,8.7567440953
ENSG00000186564,74.3585534621,75.4763514519
ENSG00000186566,730.675446322,687.54672362
ENSG00000186575,80.6962275628,82.9651046229
ENSG00000186591,633.268866402,656.49961633
ENSG00000186625,646.864995794,551.197484657
ENSG00000186635,444.182772926,522.110070785
ENSG00000186642,51.7480886681,52.4749763542
ENSG00000186652,117.1775333276,504.4815410386
ENSG00000186654,502.262926567,393.193878631
ENSG00000186716,420.683527018,448.358996971
ENSG00000186723,212.136206723,202.351269133
ENSG00000186732,64.3600718697,71.2438447369
ENSG00000186765,15.0749121669,21.2979385645
ENSG00000186790,23.3688885669,23.9591362812
ENSG00000186792,57.4994000591,59.0269147714
ENSG00000186803,52.9823554138,39.4105430422
ENSG00000186810,178.2612131699,117.1173863813
ENSG00000186818,101.3038981646,147.8964974052
ENSG00000186827,395.5988054675,576.6290985575
ENSG00000186832,8.3090996084,9.7430984689
ENSG00000186834,343.787316399,414.351930474
ENSG00000186847,25.9777199304,29.0048428171
ENSG00000186862,165.5183325267,205.2024996776
ENSG00000186866,269.234515732,288.282546034
ENSG00000186868,80.1676180401,75.717987699
ENSG00000186871,47.1025601728,46.7302951596
ENSG00000186895,7.8415282319,8.1876898688
ENSG00000186908,548.654818881,529.345437597
ENSG00000186912,328.372735005,323.641229466
ENSG00000186918,772.899160814,896.1680607374
ENSG00000186951,95.0384906124,97.4310852219
ENSG00000186976,18.293791542,17.0549147562
ENSG00000186994,38.7867881587,49.8733869166
ENSG00000186998,127.2299707428,134.295278413
ENSG00000187003,14.0836325727,15.8086130294
ENSG00000187010,85.991461722,83.4447409445
ENSG00000187021,195.6120205558,166.4366938659
ENSG00000187045,486.135295576,595.911437372
ENSG00000187048,356.3686083669,349.2243441982
ENSG00000187079,128.2861887399,124.2301732917
ENSG00000187091,726.2487062586,611.9211662701
ENSG00000187094,26.9330261345,33.3622797152
ENSG00000187097,230.270702162,221.4291203255
ENSG00000187098,224.7144172311,298.4665758452
ENSG00000187109,3410.43374667,2981.38914142
ENSG00000187116,101.6879375612,134.6263321819
ENSG00000187122,96.8963179552,103.8363905348
ENSG00000187134,157.0293734437,231.8387237012
ENSG00000187140,11.2323141309,12.0889708834
ENSG00000187147,750.985980681,741.831391315
ENSG00000187189,1369.049641762,1092.090420217
ENSG00000187193,499.8527583116,482.133898604
ENSG00000187210,459.2206947407,501.6003694224
ENSG00000187239,2389.702258415,2368.972528571
ENSG00000187240,144.7695252317,139.4724318183
ENSG00000187242,21.1145480676,23.2119132828
ENSG00000187244,95.0024642546,87.3209824814
ENSG00000187266,279.613621188,289.262812486
ENSG00000187288,236.7570268356,239.8262142971
ENSG00000187323,201.0391575592,203.4428215808
ENSG00000187325,144.0271981611,136.426582017
ENSG00000187372,10.6025893356,11.4515430473
ENSG00000187391,24.3305892876,17.5807366425
ENSG00000187398,209.0248744997,192.9064339143
ENSG00000187474,227.1202062724,404.7158469001
ENSG00000187498,32.9474291718,32.5812234021
ENSG00000187513,11.4211184523,14.4230466038
ENSG00000187522,729.483964531,744.437909633
ENSG00000187531,688.46274792,644.467198228
ENSG00000187535,65.9931654669,56.4051563042
ENSG00000187554,248.02380105699999,296.0838277466
ENSG00000187555,955.020671269,943.869503981
ENSG00000187601,594.9211476254,547.029401377
ENSG00000187605,76.521511217,107.180894987
ENSG00000187607,270.8287377346,215.8817972065
ENSG00000187608,1535.266707749,2517.338332606
ENSG00000187621,23.9184033191,24.6572732338
ENSG00000187626,159.6424003932,168.4227154398
ENSG00000187672,66.6762781688,51.9505651584
ENSG00000187678,417.022638669,396.531275641
ENSG00000187688,842.577798705,853.929273889
ENSG00000187714,63.6267278849,66.5263212379
ENSG00000187720,115.6571610705,107.071409462
ENSG00000187730,47.344668053,61.7010012389
ENSG00000187736,565.35095765,486.447628394
ENSG00000187741,97.1698137323,117.690360549
ENSG00000187742,408.487252912,431.045096037
ENSG00000187758,87.5624461223,96.4329264033
ENSG00000187764,1510.087192895,1446.937665257
ENSG00000187775,102.9583391823,121.0587570701
ENSG00000187778,543.678596143,549.143885977
ENSG00000187796,115.695847552,165.4329951687
ENSG00000187837,381.6341147851,444.9435353762
ENSG00000187838,3795.203524064,3253.724979824
ENSG00000187840,213.73713492,300.9515814248
ENSG00000187848,55.1577834642,66.9068187187
ENSG00000187908,329.872050702,307.985014009
ENSG00000187955,72.5547582249,72.0944261965
ENSG00000188015,94.9476322614,117.7058378409
ENSG00000188021,1558.050737544,1490.652904478
ENSG00000188037,72.8004538765,72.1930098552
ENSG00000188042,2779.824095757,2325.880604656
ENSG00000188064,37.1512639099,43.0131822939
ENSG00000188070,256.6551529533,258.7156031114
ENSG00000188130,46.4253377638,68.6869048657
ENSG00000188153,155.6501475767,139.2702413364
ENSG00000188157,258.732772666,333.592983018
ENSG00000188191,104.9967244105,108.851083978
ENSG00000188257,306.3358626962,279.4964459632
ENSG00000188269,29.5926620711,31.6667284866
ENSG00000188295,167.848402651,166.2803628252
ENSG00000188313,488.7043617977,662.0320112881
ENSG00000188338,81.9703553718,79.5863772011
ENSG00000188342,69.8932856121,90.052939689
ENSG00000188379,9.1870295181,11.2855803576
ENSG00000188389,262.611845626,146.27084296500001
ENSG00000188394,278.311435694,260.966640776
ENSG00000188404,6657.594065226,5699.499390493
ENSG00000188419,18.776101248,19.7386327518
ENSG00000188486,406.496410814,481.188145011
ENSG00000188488,31.7734153855,30.0885201183
ENSG00000188493,394.11750487,423.337293825
ENSG00000188529,1535.748520735,1430.912544844
ENSG00000188581,123.3715636173,122.9448839755
ENSG00000188603,794.347916915,952.604078356
ENSG00000188629,106.3319751413,107.8093366899
ENSG00000188641,496.112758372,595.23994266
ENSG00000188672,29.4901817914,35.1779268489
ENSG00000188677,367.963205046,401.341477832
ENSG00000188687,38.8152637171,34.479361301
ENSG00000188690,435.727072088,473.15943125
ENSG00000188739,592.570194863,625.594907257
ENSG00000188763,16.8698394459,17.9682843799
ENSG00000188778,19.2011596234,20.2674016099
ENSG00000188783,273.6574038533,279.8487316372
ENSG00000188784,36.8190575153,40.0182310561
ENSG00000188786,393.017293288,441.777383623
ENSG00000188822,833.355046976,713.598286608
ENSG00000188846,8649.34245027,8129.72696654
ENSG00000188910,305.366783682,284.980864976
ENSG00000188917,1268.518973604,1053.6438155
ENSG00000188937,180.390730831,171.6549471592
ENSG00000188976,232.2417684104,238.8316417659
ENSG00000188994,624.381800138,677.764407057
ENSG00000189013,242.0381633558,244.1355270474
ENSG00000189037,32.6576305502,31.5127973924
ENSG00000189043,2412.740217064,2491.56500696
ENSG00000189050,199.4958089303,216.251762269
ENSG00000189056,140.9576451364,121.7363193932
ENSG00000189058,203.46518097,205.352766439
ENSG00000189060,225.982198127,347.86010496
ENSG00000189067,2993.734508185,3533.4385214
ENSG00000189091,674.091465814,703.873369887
ENSG00000189108,628.3339345479,545.5730355208
ENSG00000189143,15.6412902788,19.3001254756
ENSG00000189144,182.1695573153,179.8172672738
ENSG00000189171,96.7473924926,122.9958969033
ENSG00000189221,104.4007401301,212.8313291476
ENSG00000189241,2827.462593154,2293.023433872
ENSG00000189280,23.3192363403,23.950175318
ENSG00000189283,347.261397394,468.823886
ENSG00000189298,274.002147308,258.802662086
ENSG00000189306,201.7072480714,241.119382888
ENSG00000189319,1801.153661781,1676.610269511
ENSG00000189334,227.1003568362,223.094810092
ENSG00000189337,40.241558714599996,51.5591583342
ENSG00000189367,11.0946853819,10.8539895119
ENSG00000189369,406.191462741,373.4336250036
ENSG00000189430,43.7697052275,58.2791918185
ENSG00000196074,44.887646663699996,44.0233549242
ENSG00000196083,41.7026356169,64.4558190933
ENSG00000196090,53.4398148782,46.7914609656
ENSG00000196091,103.9590603401,104.0737690072
ENSG00000196092,38.0219063718,38.3454176786
ENSG00000196104,40.8487647153,41.9858994422
ENSG00000196116,639.141821154,712.888736422
ENSG00000196126,7222.338193828,6739.826867846
ENSG00000196132,29.3555640435,29.2330543825
ENSG00000196136,311.8447001668,299.2750061048
ENSG00000196139,238.431512008,335.3690613874
ENSG00000196141,185.809505194,218.1651268642
ENSG00000196150,218.0985230969,247.019328821
ENSG00000196152,122.222046911,130.5950188939
ENSG00000196154,4886.333037106,4409.92217106
ENSG00000196177,NA,120.6274899063
ENSG00000196184,161.1050482767,134.7691210027
ENSG00000196187,282.418900346,324.314150034
ENSG00000196188,340.719914062,316.998103663
ENSG00000196189,791.1811796054,1059.4043407158
ENSG00000196199,857.334243502,797.576255041
ENSG00000196208,17.6926035013,20.1439199866
ENSG00000196218,155.1001292167,186.9296441567
ENSG00000196220,222.1742068924,204.1694352186
ENSG00000196230,3475.235124001,4002.972493987
ENSG00000196231,39.0841872597,33.290099499
ENSG00000196235,1122.419801922,1124.130203605
ENSG00000196236,137.675927314,162.5112454787
ENSG00000196247,209.5769752646,200.402489048
ENSG00000196263,28.7504930807,32.5447826951
ENSG00000196277,110.76595486,105.332258546
ENSG00000196284,358.646028995,324.6418911314
ENSG00000196290,299.3480351939,360.6005819127
ENSG00000196296,192.1379558715,177.6707503132
ENSG00000196305,2326.856561679,2515.12658896
ENSG00000196329,2099.27015067,2135.99668908
ENSG00000196338,55.2366894871,64.5547936922
ENSG00000196344,175.7509444971,154.0441490176
ENSG00000196352,1001.8213614635,1148.695337726
ENSG00000196361,21.6343357184,28.6089144298
ENSG00000196365,617.01746007,808.610987064
ENSG00000196367,444.828993407,428.37978929
ENSG00000196368,65.4807550103,42.869164746
ENSG00000196371,137.1371667639,200.7923710134
ENSG00000196372,185.159718316,200.4431983236
ENSG00000196378,191.6491390095,185.7628408528
ENSG00000196387,228.3269144904,281.732188937
ENSG00000196396,1463.255979405,1483.545106732
ENSG00000196405,3251.118560158,3410.369222362
ENSG00000196411,113.0099819694,118.6861924528
ENSG00000196415,84.4800340955,97.5519678453
ENSG00000196418,156.7261926985,183.5218556163
ENSG00000196420,15.4657754813,21.8958401618
ENSG00000196428,301.57395574,299.367352295
ENSG00000196431,12.6562810149,13.8616053194
ENSG00000196436,1131.2476221396,793.863581208
ENSG00000196449,645.0189345946,575.1356677201
ENSG00000196455,412.358230605,447.107279999
ENSG00000196459,732.512792736,638.600267095
ENSG00000196465,540.148998661,624.23854366
ENSG00000196468,28.800459836,26.8135841521
ENSG00000196470,352.815252824,375.02906762
ENSG00000196475,185.5320593665,164.7920201241
ENSG00000196482,75.3117163912,66.6380367264
ENSG00000196497,198.072395891,223.1925008627
ENSG00000196498,161.605182442,178.703174637
ENSG00000196502,383.375684099,717.663706754
ENSG00000196504,1815.971122088,1780.491540852
ENSG00000196505,253.883126231,266.85981347
ENSG00000196511,472.674956742,491.22134924
ENSG00000196517,132.2193272877,120.2850118617
ENSG00000196526,24.5495383916,26.7909437014
ENSG00000196531,18106.37591651,17110.14681566
ENSG00000196547,452.913880012,429.048879899
ENSG00000196549,45.0731317955,43.5872860886
ENSG00000196557,23.9495047894,23.8918603667
ENSG00000196565,1701.544751554,1695.024644932
ENSG00000196569,78.215235113,81.0398925386
ENSG00000196576,135.3876208505,378.3569348217
ENSG00000196581,77.6469424548,68.9481743532
ENSG00000196584,124.5568611785,148.6769670043
ENSG00000196586,27.4548867715,20.2149575448
ENSG00000196588,207.3217144415,237.0699713435
ENSG00000196591,1265.08698227,1308.147073273
ENSG00000196610,297.4162416596,292.9302125626
ENSG00000196611,9.619871746,11.3399883926
ENSG00000196616,82.225147712,73.8582190128
ENSG00000196628,1011.2678843624,746.1030124208
ENSG00000196639,162.05326384400001,140.5843278479
ENSG00000196646,633.507069375,590.721953161
ENSG00000196652,237.969203126,248.695468382
ENSG00000196655,910.010276243,1018.973965204
ENSG00000196660,110.0700026395,88.7619896374
ENSG00000196663,203.175075618,224.840249408
ENSG00000196664,65.76026693,107.7249839453
ENSG00000196683,11118.1618176,9759.77178524
ENSG00000196689,163.5425209553,180.1848133446
ENSG00000196693,214.0472254925,208.8399203588
ENSG00000196700,442.248374669,476.360492497
ENSG00000196704,1849.49770231,1768.744408672
ENSG00000196712,238.511824794,240.3381705
ENSG00000196730,418.035997086,609.221437655
ENSG00000196735,612.4058572335,826.735620125
ENSG00000196743,505.898631627,700.093292064
ENSG00000196754,120.232378361,121.7573242074
ENSG00000196767,82.2141771667,77.0613017923
ENSG00000196776,2070.32718279,1971.531834002
ENSG00000196781,441.2881607627,387.9966531056
ENSG00000196787,19.3930615958,21.9328136052
ENSG00000196792,307.077856646,290.697170446
ENSG00000196793,350.820169547,312.691558939
ENSG00000196811,79.7771293724,105.3447848704
ENSG00000196812,175.5489874479,188.1752850818
ENSG00000196821,421.738463857,410.408100788
ENSG00000196839,532.2796662602,565.49545965
ENSG00000196843,427.6738374217,587.4643138175
ENSG00000196878,118.9826247276,149.4502679112
ENSG00000196911,190.0047414343,154.1468862433
ENSG00000196914,147.52399352,155.2956247935
ENSG00000196923,58.971638351,65.429486908
ENSG00000196924,2347.583282368,1906.801089348
ENSG00000196954,814.510423908,781.871593878
ENSG00000196975,1237.169053601,1009.268268106
ENSG00000196976,547.523054972,579.119100425
ENSG00000196981,216.3503488048,196.1829006823
ENSG00000196998,547.672110219,697.966420337
ENSG00000197006,1465.381138501,1521.56179543
ENSG00000197043,4023.706272074,3440.76656261
ENSG00000197045,580.149898281,674.513694976
ENSG00000197056,104.973442591,103.8699914088
ENSG00000197061,1510.377488187,1824.458768234
ENSG00000197063,222.741967307,355.398332073
ENSG00000197079,125.7401015009,133.4166812711
ENSG00000197081,666.929259003,833.660542169
ENSG00000197093,201.8330666615,242.8511521372
ENSG00000197102,688.75211547,789.631207218
ENSG00000197111,12039.64586775,12107.66679522
ENSG00000197114,351.729102007,366.589708632
ENSG00000197121,73.9293939363,74.8561995209
ENSG00000197122,36.1201103553,54.4609611177
ENSG00000197124,16.0188197543,22.3106057295
ENSG00000197134,31.1401031092,30.8780318749
ENSG00000197142,655.612094625,615.914558513
ENSG00000197150,19.7542850175,23.7715899384
ENSG00000197157,2111.676647675,2021.415464004
ENSG00000197165,186.1916201013,238.5330124425
ENSG00000197170,1189.926737809,1288.100403328
ENSG00000197181,188.9752923055,202.9444668834
ENSG00000197208,178.8451832269,189.8024472288
ENSG00000197217,530.105926401,491.5831477256
ENSG00000197223,103.9363634,132.3853830777
ENSG00000197226,1297.593189739,1294.441126322
ENSG00000197249,442.6645732344,907.8138999888
ENSG00000197256,76.287207458,83.5260632483
ENSG00000197265,675.108192979,670.906511572
ENSG00000197273,81.9210699293,94.3647724416
ENSG00000197275,104.521634685,115.6310559998
ENSG00000197279,18.8153857239,141.8149637372
ENSG00000197299,743.686637891,718.632362072
ENSG00000197321,262.3864403077,315.9983691447
ENSG00000197323,519.520187213,532.44323639
ENSG00000197324,2317.20367527,2320.12529896
ENSG00000197329,1827.110955391,2119.149098154
ENSG00000197355,251.089538024,254.385363764
ENSG00000197372,21.4904409303,18.5088685819
ENSG00000197375,305.763636954,317.666399752
ENSG00000197381,149.1103104748,154.784922142
ENSG00000197386,211.4930673101,238.4411815213
ENSG00000197405,184.8956725748,397.7411838788
ENSG00000197406,100.9889586706,94.1084825189
ENSG00000197408,165.6888435741,137.9895979416
ENSG00000197409,45.8905817545,44.6143538807
ENSG00000197410,27.8457844256,28.0390190039
ENSG00000197417,48.0450258693,50.526732107
ENSG00000197429,197.8625493669,194.8506970547
ENSG00000197442,936.017169551,909.40523672
ENSG00000197444,23.2310890996,22.1999328932
ENSG00000197448,3502.35928312,3127.70314317
ENSG00000197451,2228.40456542,2356.928963094
ENSG00000197457,25.6664882737,21.6441884328
ENSG00000197461,55.8574027053,75.0987474669
ENSG00000197465,31.928233344,25.6366606421
ENSG00000197467,104.1429814054,114.4201259314
ENSG00000197471,80.0868693852,104.0487449486
ENSG00000197472,32.6977389999,27.4496252421
ENSG00000197475,16.003182519,12.6874473456
ENSG00000197479,45.5261636475,56.054720535
ENSG00000197496,39.3600101848,48.890193879900004
ENSG00000197497,257.8608843812,241.3097051275
ENSG00000197506,407.245554985,364.614390675
ENSG00000197535,434.372708238,478.530233606
ENSG00000197540,556.8374044855,641.1450767859
ENSG00000197548,274.809659738,307.865702636
ENSG00000197555,239.9327234711,270.8674497249
ENSG00000197557,55.2024724119,55.9890307709
ENSG00000197561,41.7097484878,166.0355508976
ENSG00000197562,13.2896319013,13.4514823951
ENSG00000197563,61.6533331406,98.407680111
ENSG00000197565,197.0883888474,164.3222315104
ENSG00000197568,62.3657223927,61.8867434157
ENSG00000197576,137.4042020888,148.2832489773
ENSG00000197579,204.181312008,206.715730812
ENSG00000197584,218.6474849367,216.9118758452
ENSG00000197586,370.008731241,448.448256712
ENSG00000197594,70.2217104168,65.2452674419
ENSG00000197603,23.1893135231,21.7160722529
ENSG00000197614,49.2914109832,51.3025635369
ENSG00000197616,9.4121989567,10.7164386019
ENSG00000197622,3323.689895512,2948.878778
ENSG00000197632,79.1705717059,115.57314040279999
ENSG00000197635,330.9163556418,312.116536249
ENSG00000197641,152.4094108474,130.2920844962
ENSG00000197646,24.1900042306,43.4667942353
ENSG00000197694,851.39776968,695.871218395
ENSG00000197696,179.1013531643,168.6577765989
ENSG00000197702,19.1735479462,20.9556903151
ENSG00000197713,183.097327676,206.0082126506
ENSG00000197714,75.673946274,69.9067790489
ENSG00000197724,484.741987861,480.69982986
ENSG00000197746,4177.04585847,5880.06120552
ENSG00000197747,5237.20251903,4954.44461032
ENSG00000197756,38584.6038363,38564.8499759
ENSG00000197757,189.5145036023,178.9936420248
ENSG00000197763,206.0508290942,211.2857116242
ENSG00000197766,177.1601034386,422.7676451171
ENSG00000197769,71.799144794,84.9257184707
ENSG00000197771,379.109668712,373.375614569
ENSG00000197779,47.3088976735,48.3767691356
ENSG00000197780,12.0837016633,12.6913158563
ENSG00000197785,545.044898018,574.818669157
ENSG00000197818,337.794591112,333.917476328
ENSG00000197838,51.8826424108,57.3114664831
ENSG00000197852,49.3730474604,60.5148096635
ENSG00000197857,423.936033969,365.678974628
ENSG00000197858,715.3555048094,703.1200369874
ENSG00000197859,6.8020712475,8.6290838711
ENSG00000197870,122.8342027715,116.4594091355
ENSG00000197872,702.610869376,784.513280625
ENSG00000197879,1009.679548738,944.696784117
ENSG00000197888,50.4159237437,68.0877262936
ENSG00000197892,372.00800373,407.508830011
ENSG00000197893,18.3861090783,17.8242765894
ENSG00000197894,934.53773252,839.897746696
ENSG00000197901,19.1851152668,20.2533475502
ENSG00000197903,1603.400620321,1911.72394972
ENSG00000197905,114.4434378219,106.6462496146
ENSG00000197912,634.552176414,636.051615702
ENSG00000197919,52.6020091839,51.1100213399
ENSG00000197943,1727.032539743,1763.541636991
ENSG00000197956,3252.366344484,3653.25333394
ENSG00000197959,143.6519715183,130.2322940048
ENSG00000197965,492.252374242,505.573482104
ENSG00000197969,267.1820517651,252.0840589796
ENSG00000197971,362.2517429023,354.0559284362
ENSG00000197977,42.916816532,48.1308232785
ENSG00000197993,143.3494322617,173.1083767472
ENSG00000198000,749.72971852,875.143473841
ENSG00000198001,365.429576558,348.93798992
ENSG00000198010,107.3219834494,112.2836346867
ENSG00000198015,1070.157231534,1047.01188432
ENSG00000198018,73.5778506124,94.1254250605
ENSG00000198026,147.9773216366,169.3936491154
ENSG00000198033,20.7347583851,36.4292451944
ENSG00000198039,242.1757935574,211.9019791082
ENSG00000198040,185.5236099859,202.1784641241
ENSG00000198042,1072.625510238,1007.657048586
ENSG00000198046,9.2299535757,8.501034446
ENSG00000198049,55.7631905084,54.2121315328
ENSG00000198053,144.7806424111,286.3591988665
ENSG00000198055,913.231137812,841.441422892
ENSG00000198056,639.769743787,602.746816581
ENSG00000198060,690.215679651,661.827872191
ENSG00000198074,145.936016072,132.5491885572
ENSG00000198077,708.934782737,600.09411574600006
ENSG00000198083,8.0147467785,8.0031467117
ENSG00000198087,508.328692845,471.157530072
ENSG00000198088,21.919566524,30.6019529664
ENSG00000198089,437.185828758,489.3476585024
ENSG00000198105,138.3799084976,155.3172551783
ENSG00000198121,154.4943328493,208.7748520432
ENSG00000198125,340.449709046,327.784354381
ENSG00000198130,296.759746931,302.471365364
ENSG00000198131,554.465328012,530.858088248
ENSG00000198157,60.2103187868,63.3065608482
ENSG00000198162,254.6668421081,301.321151715
ENSG00000198171,881.314809897,873.389991568
ENSG00000198176,919.864689181,956.192252426
ENSG00000198185,13.3652841013,14.5042937565
ENSG00000198189,1740.699355455,1771.324756456
ENSG00000198203,45.0222337165,50.0141605227
ENSG00000198205,105.9823815042,103.1002011652
ENSG00000198216,21.6883482733,21.2572969831
ENSG00000198218,1135.365542339,1133.764899406
ENSG00000198231,1415.131449255,1350.728331601
ENSG00000198246,325.591489973,342.049430349
ENSG00000198265,1116.567517917,1200.30287036
ENSG00000198276,522.768328512,477.52144056
ENSG00000198300,39.6030982441,35.7054370746
ENSG00000198301,806.269213006,693.96223853
ENSG00000198336,316.07779438,292.132161306
ENSG00000198342,27.1180536733,23.3280199652
ENSG00000198353,335.889071955,322.32938063
ENSG00000198356,678.584527378,705.234845956
