Gene,Sample_1,Sample_2,Sample_3
ENSG00000175662,33.1673191886,32.8411213838,47.9269992123
ENSG00000175711,27.3511315554,37.0051002662,38.8909865857
ENSG00000175727,280.411215764,298.629109489,322.634040786
ENSG00000175745,155.092128543,129.7587378991,140.7227411656
ENSG00000175756,1093.319616801,1042.695288916,1102.95736201
ENSG00000175782,303.572694027,322.283598128,440.1315956136
ENSG00000175792,250.5149045039,149.1173913405,134.1758898448
ENSG00000175793,441.246394673,771.101467813,696.293452052
ENSG00000175806,556.947252614,896.386636751,935.425632412
ENSG00000175826,703.232549131,462.231724746,638.540839253
ENSG00000175832,25.6593114212,32.6526944726,31.2045390289
ENSG00000175866,85.1997939436,99.5955484261,125.1086533453
ENSG00000175868,44.5053553682,98.8340285647,51.724812593
ENSG00000175895,660.683526847,1657.87386638,948.067381993
ENSG00000175899,837.1582820868,692.7267212697,2510.6753784012
ENSG00000175906,202.949908274,291.843706738,253.758788651
ENSG00000175931,57.2962915202,32.427255468,49.5665567554
ENSG00000175938,771.545585663,990.317797333,983.506077054
ENSG00000175970,561.078051904,407.033589358,357.868736972
ENSG00000176009,84.58459839,137.3540927467,95.5083572853
ENSG00000176014,631.4184977021,694.7931356277,1137.007539708
ENSG00000176029,35.9376136469,40.5847420777,38.6115746569
ENSG00000176046,375.0889775183,169.044890577,583.5368535239
ENSG00000176049,520.749969187,399.020109102,388.41282614
ENSG00000176095,453.543299678,558.019287057,672.0161831
ENSG00000176101,501.463204844,452.832348805,425.811584945
ENSG00000176102,979.778923789,1077.173318241,915.127485133
ENSG00000176105,387.01892907,315.867614875,312.5425168886
ENSG00000176108,298.3098569425,164.763923735,223.027781389
ENSG00000176124,267.187768932,463.218897613,249.653851044
ENSG00000176136,104.40834936,137.4404764832,76.2320506506
ENSG00000176142,279.982070917,319.818397769,311.400599504
ENSG00000176148,142.4310085953,131.577667419,169.3651994092
ENSG00000176153,174.4515909291,287.8672898851,202.1429182713
ENSG00000176165,22.1635824928,18.9274402045,20.1088085449
ENSG00000176170,410.5634782685,244.695926074,608.0794228275
ENSG00000176171,360.3447350532,343.955393153,473.5996500554
ENSG00000176194,37.6198086089,48.973497957,54.2961783688
ENSG00000176204,52.9445583123,75.4700394488,54.9285954335
ENSG00000176208,249.5857682559,354.4252849777,261.800131731
ENSG00000176248,448.570840687,317.909538919,326.157384616
ENSG00000176293,50.8433424795,41.3777054737,30.5058395929
ENSG00000176340,5602.58919925,3876.27357575,4891.55968934
ENSG00000176371,25.0557060768,40.845566276,31.2855323585
ENSG00000176383,155.1949528275,232.331579215,175.3067242115
ENSG00000176387,23.871603956,25.7394081321,24.7275020166
ENSG00000176390,2989.26946142,3936.53733788,3014.06631963
ENSG00000176393,1472.624464666,1075.588349536,1779.86328435
ENSG00000176406,84.569092652,156.6426937354,119.3494749248
ENSG00000176407,2830.50994236,3332.04940899,2901.29613406
ENSG00000176444,912.202766703,802.412488011,774.013087028
ENSG00000176454,225.0744989427,128.7376099134,134.2553004849
ENSG00000176463,383.6547459902,659.9133172871,1016.658124447
ENSG00000176473,34.4972301538,21.9710284016,28.3626127955
ENSG00000176485,399.8025952514,191.3517570317,200.0045493919
ENSG00000176533,109.1127028587,625.0243477028,205.1306346116
ENSG00000176595,127.6956223056,296.3956823327,340.2489932208
ENSG00000176619,263.5202673967,147.2072449784,215.057414853
ENSG00000176624,1159.942331341,616.275846816,642.209716334
ENSG00000176658,32.042857923,43.8703537052,37.5151304344
ENSG00000176678,8.0381818348,7.1240434947,10.2432999242
ENSG00000176692,30.975522263,35.6675189487,44.2338209728
ENSG00000176697,26.3523658396,50.4486295509,39.4030922685
ENSG00000176714,62.9226383406,69.4639323884,82.4949273213
ENSG00000176749,106.5030539443,83.5442073519,81.3090280765
ENSG00000176783,1088.651260166,1247.907392129,1320.419002005
ENSG00000176788,3182.162580017,10480.196121208,13229.828187707
ENSG00000176834,82.1684912801,157.0917792417,117.6716643015
ENSG00000176842,42.1417394806,72.431224888,63.4571446216
ENSG00000176871,1919.970835904,1113.729143972,2131.905263888
ENSG00000176884,25.625003884,29.3035479556,29.6844761587
ENSG00000176887,22.6798807992,48.9241058039,30.6752891473
ENSG00000176890,1993.645420184,830.168634587,704.540881403
ENSG00000176894,183.8889567772,72.3243926552,104.4258892849
ENSG00000176903,703.372001684,532.856382642,585.374950191
ENSG00000176907,5.4464430395,11.2091078067,10.9570837388
ENSG00000176915,318.19717761,293.909706267,323.317153628
ENSG00000176919,21.6446439359,20.0957000506,19.074040403
ENSG00000176920,176.707523936,263.091217696,221.139036606
ENSG00000176928,93.435520247,166.8986046883,130.8114360414
ENSG00000176946,303.712885531,269.264454506,248.406668901
ENSG00000176953,771.775201489,756.130790758,558.398337641
ENSG00000176956,61.3722646586,81.0836127101,75.3072205767
ENSG00000176973,944.188407891,877.241950627,964.577552045
ENSG00000176974,43.9788966423,28.3863605053,33.0784597839
ENSG00000176986,1254.612569145,845.616553268,942.161960075
ENSG00000176998,12.2803159463,8.7546351089,9.6340673071
ENSG00000177000,35.2590908995,30.1427560625,31.7542497886
ENSG00000177030,327.225595247,237.570277828,234.476175762
ENSG00000177042,301.235492802,313.499199026,285.617580517
ENSG00000177045,8.242887002,9.8918130005,10.7638823712
ENSG00000177047,32.7874891888,66.6288071037,60.0506961186
ENSG00000177051,405.877305141,619.723403284,439.788799344
ENSG00000177054,327.081551691,384.016416779,370.26509866
ENSG00000177082,498.15653914,704.649850491,452.076826053
ENSG00000177084,293.160792046,262.522210514,205.942352912
ENSG00000177105,3642.69203497,3989.37966731,5759.56373448
ENSG00000177106,116.1132304977,148.5950240802,99.8720250432
ENSG00000177143,209.3548302808,467.1565763984,243.1904620537
ENSG00000177156,3585.77107123,5694.627732474,7919.14963881
ENSG00000177169,174.7036114915,231.0460926052,266.0357177443
ENSG00000177189,993.058534844,1162.264450034,1025.435513538
ENSG00000177192,187.6384991644,135.4906487014,131.9560777916
ENSG00000177200,575.714264576,546.335919675,493.557273017
ENSG00000177239,439.791590916,396.887370287,381.113142422
ENSG00000177272,317.9220905769,297.5587381434,102.1570317381
ENSG00000177283,14.6649594742,20.2749682831,21.2073904126
ENSG00000177301,36.8015502914,38.2845751697,38.3732270174
ENSG00000177302,138.3630167077,147.9415745796,191.6700411812
ENSG00000177303,21.180496331,20.4899642209,23.8209428596
ENSG00000177311,1033.449813401,732.092909078,530.530901819
ENSG00000177370,198.9982310024,188.1017189688,171.7280155206
ENSG00000177374,20.6845364054,7.6994031886,12.1223043255
ENSG00000177380,87.199957661,106.8113595513,98.7736465064
ENSG00000177383,297.560813447,350.7953174525,240.696847497
ENSG00000177425,94.133701463,111.808531494,75.446713673
ENSG00000177426,440.3451515311,936.3395448018,1119.399804694
ENSG00000177455,136.1326998204,2153.4025489253,190.1460536757
ENSG00000177463,92.5406035604,83.3456647405,102.027731853
ENSG00000177464,71.8502609654,106.5125072833,104.262250369
ENSG00000177479,333.833248457,246.229808148,280.144566127
ENSG00000177485,79.3291436864,80.2465062244,80.2539800416
ENSG00000177494,580.7702465318,335.2823272176,104.4125546315
ENSG00000177511,29.3777998568,46.7183642671,32.1882782175
ENSG00000177519,89.4845559247,134.0734844735,132.8431876842
ENSG00000177542,392.896016464,332.548781738,336.035590992
ENSG00000177548,422.176604852,710.28785593,383.915527907
ENSG00000177551,34.8516153874,48.8037219013,46.6810633154
ENSG00000177556,934.9685294789,579.7820270942,1327.7884236806
ENSG00000177565,421.895159762,297.387821216,351.179375658
ENSG00000177575,1804.2495895791,739.1189332044,3379.0037624875
ENSG00000177600,14923.57030141,17279.08893189,8183.12420328
ENSG00000177606,986.480697116,1236.0320875839,581.248737332
ENSG00000177613,362.980627028,230.090902337,279.899243192
ENSG00000177614,28.7562663497,112.8444949061,87.7842687745
ENSG00000177663,1008.659375754,973.607741291,1271.992049122
ENSG00000177666,463.29844648,571.15831366,616.862040966
ENSG00000177688,1271.653543584,1597.592963583,1140.97360345
ENSG00000177692,31.611133845,24.6345964278,32.1493641159
ENSG00000177697,116.2657503259,62.13433597,147.9014120639
ENSG00000177700,335.722778087,329.396467759,351.319447511
ENSG00000177731,1021.700257156,898.239126075,1140.414623603
ENSG00000177732,103.2682941924,130.330342066,114.6658930239
ENSG00000177733,1116.765985558,1038.952746872,937.50596201
ENSG00000177791,173.2348226992,274.6739262721,217.5241991981
ENSG00000177807,125.0359595957,170.6295951562,127.4235933644
ENSG00000177853,183.7991852791,166.022834972,178.8847752839
ENSG00000177854,221.223980741,138.081080474,201.297469546
ENSG00000177885,1209.121688365,1849.693540402,1712.841435985
ENSG00000177889,919.749203092,1188.19780288,741.969271465
ENSG00000177951,121.0999678813,123.7400913769,147.8410895753
ENSG00000177963,1186.366992057,976.73312965,1134.63919833
ENSG00000177971,1125.053072149,1134.683537879,907.955666089
ENSG00000177981,234.012052354,271.8813466031,329.779694255
ENSG00000178035,1473.844002934,1496.223648618,897.159096431
ENSG00000178038,395.420767816,722.891407696,493.996102751
ENSG00000178053,63.2734666775,183.498786389,141.2353692862
ENSG00000178057,611.596183675,351.1742595328,478.575552656
ENSG00000178075,23.2934272518,51.8794966519,37.8528333306
ENSG00000178078,262.871179867,346.487987534,358.971963804
ENSG00000178096,215.723541737,174.637428154,181.177403116
ENSG00000178104,208.2609023737,189.35299964,228.4831271378
ENSG00000178105,686.447122635,899.996688619,620.603255476
ENSG00000178149,621.884130318,1002.999253631,648.167951959
ENSG00000178188,373.803954035,410.923694189,317.596808303
ENSG00000178201,97.3382087687,198.8652359158,100.9654692535
ENSG00000178209,205.7900912284,73.2993751884,178.1721521959
ENSG00000178233,118.4202360881,202.825031541,146.6011419651
ENSG00000178234,590.07310674,341.282195225,410.757972671
ENSG00000178252,824.987868901,915.727997147,668.585474192
ENSG00000178279,8.8535035929,18.3727462971,18.2130609695
ENSG00000178307,442.003101068,404.068795582,436.743293696
ENSG00000178342,17.215527785,31.5537434774,17.8404068564
ENSG00000178363,105.1762590817,119.8323069219,103.4936578079
ENSG00000178372,42.604627217,45.0732660441,45.9835343191
ENSG00000178386,168.3805909878,208.6242020465,209.9855468697
ENSG00000178394,22.6863050898,44.4164808531,34.3261978838
ENSG00000178401,135.3443203672,187.6612051374,138.237264325
ENSG00000178403,11.3513709691,10.9406122483,12.0804740662
ENSG00000178445,277.18116592,1064.367056366,389.865182762
ENSG00000178462,57.8080242744,81.7433015355,64.3826796275
ENSG00000178467,796.20557332,948.579316813,659.697343884
ENSG00000178498,74.4725186274,76.7673012937,64.1551504286
ENSG00000178502,57.9342870161,87.9105074037,69.422279782
ENSG00000178522,45.1171774922,39.1916541358,42.7990868375
ENSG00000178537,1136.763649092,1200.797422131,1016.754845736
ENSG00000178538,33.2258843157,31.9288887308,34.4531679757
ENSG00000178562,388.4679658538,206.6699858894,185.2610506753
ENSG00000178567,923.451588029,1248.127616819,903.438914622
ENSG00000178568,102.6634296655,210.9162726531,127.8227185588
ENSG00000178573,469.9021302124,131.9932484091,286.0216976475
ENSG00000178585,216.3700322289,135.5034694819,188.1911827605
ENSG00000178607,292.438949495,503.011560454,327.994698703
ENSG00000178623,299.919975238,306.111300828,394.871039394
ENSG00000178662,13.8428015369,26.9494236903,24.1114545898
ENSG00000178691,1863.569470976,1934.698204696,1536.827169702
ENSG00000178694,524.875812093,667.853260818,626.737328023
ENSG00000178695,1300.2016282827,354.5719443793,1258.8221014995
ENSG00000178718,154.0750459033,120.5398320047,158.0983737961
ENSG00000178719,1018.824486658,522.602471756,1645.505234024
ENSG00000178726,83.4108824477,287.6680836902,346.297057082
ENSG00000178732,34.7757406546,87.8360315433,40.9736492976
ENSG00000178741,3369.44900241,2565.049461967,2619.35138611
ENSG00000178764,676.648297404,807.274340951,537.510770527
ENSG00000178772,10.6276889209,9.3806170081,11.4741991487
ENSG00000178773,253.3155923928,319.2834309384,282.1392125036
ENSG00000178802,230.777766867,166.8202687849,138.704572737
ENSG00000178814,70.4338683956,62.3152294419,89.1196897261
ENSG00000178828,122.0509313888,154.9790156978,144.4002767915
ENSG00000178860,219.9318136976,141.0919896846,375.5970174061
ENSG00000178878,54.5061172788,36.3620521717,51.6232706094
ENSG00000178896,265.165969418,136.7901095585,217.8962368162
ENSG00000178913,2036.12459509,3384.91705485,2535.46335476
ENSG00000178919,29.5527884251,52.038934022,35.6919692805
ENSG00000178921,215.0276558111,172.5704750115,190.3729577192
ENSG00000178922,311.73428184,305.970908742,291.454255058
ENSG00000178927,796.514767144,805.95825302,1069.575477225
ENSG00000178935,242.438326138,465.025621077,473.962844861
ENSG00000178950,1678.601989343,1513.929348485,1643.953985337
ENSG00000178951,87.2256589367,78.4514911694,78.3617453674
ENSG00000178952,1696.610792038,1477.04056966,1221.424016812
ENSG00000178966,427.523361486,511.994354723,554.505247513
ENSG00000178971,351.219153214,328.488361809,317.828121438
ENSG00000178974,1103.00158394,1368.789411745,1197.656035707
ENSG00000178982,3616.98591438,3694.29436426,2474.12496655
ENSG00000178988,1620.521084448,1112.667404074,1196.305458519
ENSG00000178999,172.6555690004,108.2491381862,109.9926265759
ENSG00000179041,541.8212967514,330.0385375938,349.12239754
ENSG00000179085,459.203242548,482.7018058867,403.559058123
ENSG00000179091,1593.569415716,894.989453842,1242.96834498
ENSG00000179094,374.539262819,496.569046212,525.205266225
ENSG00000179097,140.519868459,279.6767239161,166.736829266
ENSG00000179115,420.232320932,263.531763252,324.883530343
ENSG00000179134,21.9436195416,23.811572903,25.6956380935
ENSG00000179142,28.5879837032,38.3139682003,49.5453791425
ENSG00000179148,52.1166605185,105.5739411942,85.0814201774
ENSG00000179151,149.8864803756,83.4915651483,103.4314465916
ENSG00000179163,2638.690329192,1845.035231138,6285.167115673
ENSG00000179172,408.854728299,262.7724459294,341.340538422
ENSG00000179218,766.767814317,513.998178695,683.549200948
ENSG00000179222,1451.008247023,1880.460255524,1000.002943569
ENSG00000179242,12.9655549391,8.7267793591,10.2985943443
ENSG00000179262,922.49021461,666.9956854717,768.752041684
ENSG00000179271,107.2016276207,54.8331678801,97.4321992102
ENSG00000179295,382.772890674,309.094064226,292.116289265
ENSG00000179314,32.693218082,36.9101780704,35.9447225916
ENSG00000179335,263.9602041402,356.7512107554,315.2908000043
ENSG00000179344,1589.088686188,3309.1890443885,2987.379549441
ENSG00000179348,341.3459112544,639.8761140621,587.8383137984
ENSG00000179364,371.668171063,250.5826730157,333.99556652
ENSG00000179388,224.2900422588,966.6523310336,909.2666350433
ENSG00000179399,19.8355272514,17.332495777,19.1327176205
ENSG00000179403,31.5557288931,22.2343063428,26.1850885822
ENSG00000179409,194.3222334926,133.5430379756,144.113807635
ENSG00000179431,88.0795740016,46.8149773426,119.7025437212
ENSG00000179455,62.0546673891,95.1696566363,58.6082115822
ENSG00000179477,22.4770159156,17.6746303986,20.5010270705
ENSG00000179526,119.3342660216,67.3112165849,112.9453569614
ENSG00000179546,12.2523840829,15.3201968292,12.6531280547
ENSG00000179562,553.517390881,782.208671187,713.562762229
ENSG00000179583,61.5164058334,108.8807491878,87.4096110815
ENSG00000179593,156.3592800211,169.5628073613,235.2036897762
ENSG00000179603,9.7310676766,14.2609982067,12.2214686348
ENSG00000179604,82.234736512,109.8820096615,120.7676132969
ENSG00000179639,321.5277862372,1029.4425866455,1160.6154934968
ENSG00000179674,9.716031741,19.7532563401,12.2480201007
ENSG00000179750,253.1000738512,322.7830918092,116.6267200489
ENSG00000179761,162.2711548515,270.07251028,214.5779179019
ENSG00000179776,41.2342322229,74.0278454274,52.7819848236
ENSG00000179833,850.203155917,1021.260634938,930.091396352
ENSG00000179841,90.8563934112,70.0726303368,60.9241847325
ENSG00000179889,988.602309331,1282.324817529,1016.043342081
ENSG00000179909,77.0868096476,81.0245424078,36.5600545056
ENSG00000179912,1238.558704721,1350.452210933,955.053305019
ENSG00000179913,82.4053614962,83.2546508547,86.8625076123
ENSG00000179915,39.81892769,73.5216257804,52.378957087
ENSG00000179918,1242.830983408,1055.029416119,1322.858078218
ENSG00000179934,99.7840910271,168.7460121454,128.0582882359
ENSG00000179941,144.743725236,147.273056898,149.2642318749
ENSG00000179950,1696.14810452,1560.11111919,1348.69424806
ENSG00000179958,713.871128692,443.8986681368,483.6569852726
ENSG00000179965,37.0731587996,39.4256329855,36.0532378535
ENSG00000180090,12.5635412771,14.9012925361,14.1593527557
ENSG00000180098,275.750393486,137.0559811849,218.5371004446
ENSG00000180104,422.0259814999,509.9315326857,692.584433755
ENSG00000180176,48.6689543976,41.8114098779,49.6962892449
ENSG00000180182,284.8483780643,235.679030749,299.0026908647
ENSG00000180209,19.0203732503,24.6817767137,26.8603622912
ENSG00000180210,26.716470964,42.9779376223,37.685221895
ENSG00000180228,590.539811738,592.76379533,495.574867666
ENSG00000180245,159.4954671799,302.6465907462,199.2141406923
ENSG00000180257,695.517955924,530.4706191,594.898807955
ENSG00000180263,115.5167824262,71.2586995074,142.9499582414
ENSG00000180304,1027.803719935,1704.505948554,2090.301066962
ENSG00000180318,27.0026380907,46.8147304668,40.1433162456
ENSG00000180340,139.3418614355,77.3901930577,247.3886694206
ENSG00000180353,6184.53531414,7308.96356634,6910.66948385
ENSG00000180357,126.3395090676,82.3982805554,107.9403545577
ENSG00000180370,1268.884490443,1438.198897794,1515.198945801
ENSG00000180398,435.936383491,595.27788303,621.84919942
ENSG00000180425,243.668551121,324.444407679,326.971184673
ENSG00000180447,10.471544322,9.4271365612,10.1891744692
ENSG00000180479,108.3501138345,139.4627769178,93.5507171429
ENSG00000180509,104.5194544336,157.5388373077,123.0310464785
ENSG00000180530,728.8367823111,374.4696573163,387.234808527
ENSG00000180543,260.892246278,410.835411035,307.192369018
ENSG00000180549,115.0249142396,99.3176420807,109.8957918196
ENSG00000180616,85.8421464792,82.1970865242,123.6361890816
ENSG00000180644,11171.4850100538,805.5706507819,2192.1361272486
ENSG00000180660,56.4259085453,105.0790254978,65.5111269115
ENSG00000180667,90.6520380903,120.5208970194,88.202093127
ENSG00000180720,85.1576390152,147.5671462334,93.5861725137
ENSG00000180739,135.3830837443,9.9815041907,28.7108622174
ENSG00000180772,37.0261675897,68.0805297069,54.8194029902
ENSG00000180801,47.4963546217,49.5798896814,34.626463988
ENSG00000180817,3703.485828043,2409.863283183,2870.319643459
ENSG00000180818,146.566660056,379.7156242155,193.0576486662
ENSG00000180834,99.3025972874,91.1193670566,125.0658928066
ENSG00000180871,325.1531903701,3087.9490812926,3707.7734646262
ENSG00000180875,43.3277895599,25.6937090573,22.91147013
ENSG00000180879,4126.1771795,4758.560091665,2332.54431552
ENSG00000180891,47.0498138294,33.3679974711,80.6634013508
ENSG00000180900,467.780839049,362.872212665,353.521766137
ENSG00000180901,454.580737963,533.853566058,500.377998429
ENSG00000180914,164.7098986042,289.1408092084,222.4394109394
ENSG00000180953,130.4501504942,220.0935866485,207.9340311164
ENSG00000180957,2508.82945909,2271.43953601,2322.28800553
ENSG00000180999,179.74619694,331.55613366,215.511032989
ENSG00000181019,351.879170443,309.701744446,465.258488607
ENSG00000181026,220.6896309353,229.5271728722,205.653946571
ENSG00000181027,15.7916957913,10.8578611327,21.8264606624
ENSG00000181031,113.7107681475,152.0128122723,145.2298685896
ENSG00000181061,1550.401596447,1541.279140258,1698.805371216
ENSG00000181072,84.3906537046,228.8349011505,105.6273650992
ENSG00000181090,111.0531619343,68.3137153339,79.1068780172
ENSG00000181092,100.0951002847,166.7999883653,124.6651652854
ENSG00000181104,297.8948391818,91.4571180813,101.5283484212
ENSG00000181143,10.0326636851,9.8076865034,10.6984008054
ENSG00000181163,3836.87903116,4201.81178169,3348.81966051
ENSG00000181191,849.203094556,795.930497065,575.453493558
ENSG00000181192,197.4057834344,240.6149179944,322.1638078514
ENSG00000181195,127.6095372782,212.3245093818,141.3683078599
ENSG00000181222,227.9938391602,206.9463237964,272.380126349
ENSG00000181274,535.027829585,1402.128110308,1659.968466426
ENSG00000181374,419.5619389801,472.3176408771,1425.3340620219
ENSG00000181409,320.1326460027,550.0583007121,706.957427323
ENSG00000181418,36.5088750973,70.1575821105,51.3877307155
ENSG00000181433,24.3118073748,31.3653691721,30.5904669223
ENSG00000181444,404.270987271,749.336396374,868.927121937
ENSG00000181449,47.2774697642,51.4428983562,43.0101348505
ENSG00000181458,126.2080145633,390.4093691039,180.8147654023
ENSG00000181467,506.918684623,400.098013321,547.677284634
ENSG00000181513,226.2190979507,174.55194497,189.2945480476
ENSG00000181523,237.2717737424,73.6867627194,220.9332124546
ENSG00000181541,61.7497118361,93.8203481058,76.0996126975
ENSG00000181552,6.7800200712,7.774558304,7.9916189976
ENSG00000181555,361.60686334,358.507806855,340.040940437
ENSG00000181562,23.9819282062,36.9307839216,28.2079101679
ENSG00000181588,118.1100754607,121.3979564761,114.9881272432
ENSG00000181619,12.8498426954,13.022498626,13.4379664967
ENSG00000181631,472.5713202205,1051.8079062108,1633.216297596
ENSG00000181634,72.9614174924,68.5255672313,112.278030992
ENSG00000181649,128.8617608011,220.9600437317,282.0086963971
ENSG00000181656,47.8178427685,78.8120950957,59.5221768523
ENSG00000181690,44.3469306712,80.3943914207,40.6697410811
ENSG00000181704,592.211137972,547.548006181,672.580988889
ENSG00000181722,557.176327954,907.685374771,413.832023458
ENSG00000181751,210.0596135137,364.3814789886,271.4172996241
ENSG00000181773,53.8451429158,68.1828831687,66.6068944732
ENSG00000181788,587.141612515,540.74171466,674.870706271
ENSG00000181827,157.4497399751,105.6919782065,98.3788433474
ENSG00000181830,278.575040542,258.168269039,270.576140916
ENSG00000181852,139.9779934703,120.0202437023,158.6730735295
ENSG00000181856,41.0526552033,37.5464327901,49.3604393424
ENSG00000181885,66.0534206688,37.2993249648,58.7523509253
ENSG00000181894,147.7654250281,101.4981825759,110.7132583048
ENSG00000181915,838.968256661,469.224110035,773.886083759
ENSG00000181929,903.500177929,1060.742560148,1001.184953807
ENSG00000181938,147.6301453426,66.2420275825,101.4991152937
ENSG00000181965,62.947077552,98.0096328526,57.5600371669
ENSG00000181991,476.393703158,298.281161982,392.691776213
ENSG00000182022,614.547588176,1366.2244606659,1483.7546975337
ENSG00000182048,58.8247472074,46.0306299692,65.3986151304
ENSG00000182050,27.1407570045,43.6046455937,29.2659248754
ENSG00000182054,1600.16736737,905.4853647101,1064.88051461
ENSG00000182070,93.8649754218,199.8284717548,110.394236443
ENSG00000182093,460.460531581,417.034829138,489.777902116
ENSG00000182107,142.3524577334,170.1135785634,129.0507144105
ENSG00000182108,578.217193549,338.1424039052,401.425286053
ENSG00000182117,3878.98525915,3181.380379472,4147.66505397
ENSG00000182132,99.2598592171,164.6333158572,105.8007410479
ENSG00000182134,109.9285133238,160.6342713599,133.5156310211
ENSG00000182158,1264.887985761,1533.349730023,1076.876018563
ENSG00000182168,35.8591937301,100.6879275311,40.5152381764
ENSG00000182179,935.250627628,889.676171101,795.179929792
ENSG00000182180,449.951566603,324.3632348031,363.87874886
ENSG00000182187,55.4720278524,86.1839412445,94.2023599702
ENSG00000182195,312.802308259,541.909467722,263.758234357
ENSG00000182196,1102.492905159,960.851456559,877.150435567
ENSG00000182197,255.727269308,256.9656237301,284.1551394686
ENSG00000182199,525.505877179,518.4019121834,383.7725580816
ENSG00000182220,3256.51679972,2549.66765223,3458.69702903
ENSG00000182240,166.4005436128,967.3084856249,644.5497789922
ENSG00000182253,284.3262811155,349.1400775935,252.9952134445
ENSG00000182255,44.7295619848,68.1519894293,60.2879534693
ENSG00000182256,48.5233004617,90.1539643192,73.7904721451
ENSG00000182287,1593.134148394,1111.168576651,1301.163447738
ENSG00000182307,217.30383881,209.5319396119,212.493089908
ENSG00000182324,171.0974131992,200.891871495,182.7452422195
ENSG00000182325,218.1816126511,212.5943431547,208.1268938024
ENSG00000182326,210.7555434446,34.6387977972,342.2481914912
ENSG00000182333,60.8106892736,115.8645009481,68.315112369
ENSG00000182372,123.8710649021,81.9596941515,127.6315953226
ENSG00000182379,153.1500701812,224.1662732589,216.1511896673
ENSG00000182389,29.3728030694,24.1690610779,35.8265752823
ENSG00000182446,888.886216818,720.659688255,799.093584705
ENSG00000182473,472.913700978,468.52332079400003,476.322990459
ENSG00000182481,1437.497228977,1004.703153589,1149.266859716
ENSG00000182492,98.862956914,135.5270379108,124.9304841886
ENSG00000182511,225.7965629813,172.5508900115,343.9456500432
ENSG00000182512,776.051684963,658.618448296,745.56654298
ENSG00000182533,137.0216336375,252.114812446,190.0907973003
ENSG00000182541,298.495892443,840.197271896,1066.403615188
ENSG00000182544,745.885343474,676.526715019,745.871130909
ENSG00000182551,999.635292617,1393.399410981,1531.138520299
ENSG00000182568,3148.663928932,2254.236937833,1642.172236536
ENSG00000182575,159.7928770818,361.6922923004,245.162561271
ENSG00000182578,1739.218484588,619.6352661927,2721.4337390752
ENSG00000182580,132.9504917943,216.5021989265,163.8239282047
ENSG00000182606,283.83785749,437.478838328,282.565983576
ENSG00000182621,205.8371395628,179.4749652349,152.3962990463
ENSG00000182631,10.2012541238,10.1692029721,11.0230920338
ENSG00000182636,174.779519395,292.286541021,289.01474333
ENSG00000182667,22.3841680396,19.2323664692,24.6946011727
ENSG00000182670,963.346533311,842.0677861518,614.605004689
ENSG00000182674,63.5177968444,111.7770063222,74.4314357325
ENSG00000182687,37.1661881188,82.1692123604,59.8426547905
ENSG00000182704,124.2031566988,86.3840420845,166.3698974876
ENSG00000182718,6350.006130621,3016.130312795,6264.976892301
ENSG00000182732,14.7173547663,14.8394821248,16.4560834873
ENSG00000182752,62.8220365919,81.6409689949,68.8793155172
ENSG00000182768,963.227605631,937.465189805,958.098811166
ENSG00000182791,46.3812600042,44.1920294691,40.2903854429
ENSG00000182795,13.507091549,14.5852010353,13.9392516979
ENSG00000182809,44.3983038456,99.7770500312,26.2696585818
ENSG00000182810,189.3212467708,133.8354217507,161.8694011322
ENSG00000182827,588.169874257,859.205174644,577.113754774
ENSG00000182858,143.1766011934,67.8272804062,90.5630074403
ENSG00000182866,2993.6587258741,1161.5194999278,725.9136191142
ENSG00000182871,109.3657223958,260.2230848629,238.4697935506
ENSG00000182872,826.9436073424,496.079050461,665.438172561
ENSG00000182890,279.289858997,502.937472825,305.140468585
ENSG00000182899,11601.53300133,11405.70201526,6954.75093645
ENSG00000182901,57.6004825654,162.2585078944,58.028187446
ENSG00000182923,231.793292184,449.396988969,512.317785239
ENSG00000182944,1466.420669922,1632.189264896,1273.342401074
ENSG00000182952,2288.539897065,2568.47218238,1811.0168278
ENSG00000182963,72.4149094097,85.7342470062,68.9727243616
ENSG00000182968,4.6109996944,5.5442981104,6.4091834312
ENSG00000182979,381.734030686,340.819671323,334.659327126
ENSG00000182985,230.3825642594,256.5868629756,248.981897597
ENSG00000183010,330.732128674,420.037011346,322.925644982
ENSG00000183011,672.136256988,667.972271968,553.67885411300006
ENSG00000183020,914.466364034,624.903956907,1372.223951789
ENSG00000183023,80.0537184057,71.5972745548,112.4349949024
ENSG00000183024,70.8201722334,127.1535150286,73.926759823
ENSG00000183032,19.7043359006,70.4339829462,35.638916425
ENSG00000183035,34.6238980538,45.9478667345,39.9715213243
ENSG00000183036,21.2892158733,32.8417120373,24.2179846064
ENSG00000183044,239.7509624893,265.2639162909,341.1028041447
ENSG00000183048,111.1645750385,102.7064836795,101.0411805609
ENSG00000183049,87.0190664603,166.5053195852,199.7462615336
ENSG00000183072,24.9257143935,28.4362750748,31.4725468256
ENSG00000183087,389.931529955,461.566477321,924.015675691
ENSG00000183091,106.6394755414,180.4046405264,139.4209070269
ENSG00000183092,143.3977929602,229.8187113124,215.6344165016
ENSG00000183150,86.1935422661,65.191894071,69.8610460869
ENSG00000183155,351.571589798,368.050727416,407.049630759
ENSG00000183161,216.8261947388,117.8613514004,126.5126111748
ENSG00000183207,330.7919832873,169.6762116952,177.1782103765
