Gene,Sample_1,Sample_2
ROD1,474.004648417,437.585519413
ROGDI,358.294021148,414.010563341
ROM1,60.0899643136,77.2540757141
ROR1,22.9008987122,24.074407283
ROR2,28.2387751585,27.0214137772
RORA,672.4100390149,685.1511462293
RORB,19.749352052,26.3154780338
RORC,214.2659451653,188.5497278253
ROS1,120.7551718116,118.1597640692
RP2,94.4286337738,153.1177956243
RPA2,2717.640560517,2474.36625189
RPA3,1275.470255377,1259.772809637
RPA4,76.4266814361,77.2248579805
RPAP1,326.836411558,300.2757919782
RPAP2,129.5733925489,175.4023220369
RPAP3,426.562376262,432.432160509
RPE,183.097327676,206.0082126506
RPE65,38.0852450752,39.6189433543
RPF1,2641.18799269,2480.47767129
RPGR,138.5809447571,167.4194811007
RPGRIP1,291.133082022,264.423608151
RPGRIP1L,53.4557663548,53.910314026
RPH3AL,128.2783816426,123.4177068708
RPIA,1061.737326311,919.775376417
RPL10,191.2206070257,213.584411044
RPL10L,210.7050509755,192.168843863
RPL11,16800.52550504,14726.38515466
RPL13,11401.28487898,9794.8782934
RPL13A,37239.7004746,36546.034811
RPL13P5,100.9693000246,109.1377723719
RPL14,8649.34245027,8129.72696654
RPL15,11513.42905865,10435.58180287
RPL15P22,627.026498704,592.792944167
RPL21P68,149.417710913,140.0577980276
RPL22,6544.93760882,5966.92530936
RPL23,19269.0837025,18115.7105534
RPL23AP32,161.9814163488,142.8569474718
RPL28,1271.053235261,1240.997208507
RPL3,18426.75245073,16435.54679643
RPL30,28058.9209684,27053.5736008
RPL31,1065.469166491,964.56336955
RPL35A,16483.01534979,15362.87089106
RPL36,13481.241304269999,11197.3658846
RPL37A,38584.6038363,38564.8499759
RPL38,23933.19739501,22116.94023854
RPL39L,106.3722832973,100.55734141720001
RPL3L,6.2686769346,10.0067416224
RPL3P7,1268.4376013613,1318.1567092238
RPL4,20063.74437458,18936.97592546
RPL5,21146.47060255,20541.24130884
RPL8,20969.90781863,18975.25075364
RPLP2,25487.04149579,21274.53518032
RPLP2P1,134.9923310785,130.4773444869
RPN1,1409.294969138,1688.568781923
RPN2,5070.9972676,5763.58371857
RPP14,490.863403756,526.219031438
RPP21,812.893688514,820.424146614
RPP25,141.3270250025,137.3314715423
RPP30,1064.024357821,1068.39203658
RPP38,583.870544185,569.287332266
RPP40,371.681727361,387.007004551
RPRD1A,232.9183146014,261.4278305382
RPRD2,705.0764587,635.230963729
RPRM,125.4982413699,135.8601309207
RPS11,34790.9696372,33494.6572148
RPS14,12822.51591982,11588.23485208
RPS16,25801.3336922,24407.07343794
RPS19,32909.171167,30985.45749766
RPS20,14762.97700209,13300.51128232
RPS21,14514.56785309,12777.083105
RPS23,30509.0416327,28461.2915754
RPS24,21035.87780784,19608.33853806
RPS27L,3786.88668806,4557.84462583
RPS28P6,2142.317961355,1888.689071911
RPS3,21166.10264708,19422.18346908
RPS4Y1,8775.547515813,7941.0191575
RPS6,23827.90538724,22489.73973772
RPS6KA1,914.803635212,1073.196354151
RPS6KA2,219.297952039,229.343588969
RPS6KA3,1137.849893607,1054.03990236
RPS6KA4,486.325361626,481.737343333
RPS6KA5,679.199719034,671.63008497
RPS6KA6,17.1183625142,17.6370156804
RPS6KB1,140.9924126134,140.3175304332
RPS6KB2,280.990695771,290.426285238
RPS6KC1,57.9821091157,117.8356588184
RPUSD2,158.0059409696,155.3867213109
RRAD,73.3587796971,95.0352440914
RRAGA,1176.000579696,1287.833841306
RRAGB,86.8869457778,94.1782526817
RRAGC,2134.599097408,2024.70809957
RRAGD,226.8364389228,334.4056233506
RRAS,140.5834020372,160.5041835836
RRAS2,347.7692285409,303.1391625211
RRBP1,219.5066315582,344.288066914
RREB1,21.7866260906,24.1410486719
RRH,288.976582771,252.646928547
RRM1,795.306880471,867.165901403
RRM2,1169.9852887648,1605.3452452886
RRN3,399.971652726,397.037696602
RRNAD1,200.944906082,251.564519549
RRP1,159.9134351309,205.0115036375
RRP12,109.0104861434,185.0573462935
RRP15,159.8041146512,165.2840793909
RRP1B,792.855793654,727.978582201
RRP7A,201.7072480714,241.119382888
RRP8,284.3434005382,312.092134521
RRP9,78.889624324,98.29211117
RRS1,445.5349094094,442.393898084
RS1,35.7871431818,31.5204176285
RSAD1,901.477929814,769.577294964
RSAD2,309.3619576198,571.741551421
RSBN1,401.982556015,391.511560847
RSF1,201.167569042,210.033269505
RSG1,261.5904903831,260.308429764
RSL1D1,455.025820947,419.9674702
RSL24D1,4617.50472777,4802.73555075
RSPH6A,153.5626320495,177.5456778483
RSRC1,275.4648425146,311.75794842
RSRC2,2093.648641101,2106.5959362
RSU1,761.736274381,861.413351694
RTCD1,926.647009892,1048.407459856
RTDR1,13.6332560383,13.7566434143
RTEL1,121.874606853,131.8919355572
RTF1,643.219887461,640.599106925
RTN1,67.3671481311,172.628170278
RTN2,167.798944573,205.543085465
RTN3,1484.115761374,1809.075750264
RTN4,3044.7645192,3350.92494023
RTP4,172.8813579408,231.6438857232
RUFY1,1131.712800231,1064.238778766
RUFY3,152.7532797657,155.9640511448
RUNDC3A,218.93391016,217.696550773
RUNDC3B,19.2724022149,19.2054139749
RUNX1,64.492392022,81.7059835714
RUNX1T1,16.2546542625,17.4172886327
RUNX2,99.0285494125,90.6194441624
RUNX3,2138.346145218,2152.033618883
RUSC1,1029.817090645,1004.412600809
RUSC2,27.2816740804,48.0047508984
RUVBL1,278.3718388385,291.0749699667
RUVBL2,243.6169658841,264.6837006144
RWDD1,1981.039996696,1821.054135638
RWDD2A,167.0818920355,180.3781001772
RWDD2B,424.070897747,358.236459889
RWDD3,414.1963999284,309.2062234114
RXFP3,10.4077389055,11.2787557521
RXRA,150.9480831255,241.25420866
RXRB,295.272854456,287.391479557
RXRG,154.5663770126,154.255186139
RYBP,1338.23717258,1632.18173802
RYK,495.125644149,499.507157887
RYR1,155.1001292167,186.9296441567
RYR2,25.0752987904,30.1606321571
RYR3,143.3516242985,131.9370721882
S100A1,156.4631039461,169.774590384
S100A10,5237.20251903,4954.44461032
S100A11,1162.0160678924,2428.386882922
S100A11P1,427.615319023,466.583317399
S100A12,350.4887750082,806.5105800052
S100A13,96.7473924926,122.9958969033
S100A14,227.1003568362,223.094810092
S100A2,120.232378361,121.7573242074
S100A3,94.9476322614,117.7058378409
S100A4,4886.333037106,4409.92217106
S100A5,15.4657754813,21.8958401618
S100A6,3252.366344484,3653.25333394
S100A8,1994.6114955871,4954.1568444545
S100A9,1072.9873398725,2822.7668654556
S100B,36.632351731200004,45.3249288592
S100G,11.0994434927,14.2916660983
S100P,78.2559120827,363.8411903006
S100PBP,652.700356661,581.355465325
S1PR1,1689.371083399,1119.7623524556
S1PR2,24.2150259592,28.8103292789
S1PR4,631.2828342634,575.0721785105
S1PR5,26.3179791331,54.0086960308
SAA4,315.944603412,286.823269837
SAC3D1,125.5049923418,157.6175379666
SACM1L,1085.844835891,1140.702667883
SACS,295.6156450075,243.300903114
SAE1,2649.98824222,2548.834543836
SAFB,236.8946058182,279.667134388
SAFB2,689.447390947,649.334728849
SAG,238.2262779841,244.717827597
SAGE1,23.2929178102,22.859440317
SALL1,53.3374458649,46.0980968605
SALL2,798.642953807,672.735779465
SAMD4A,41.9496894075,52.1811516588
SAMD4B,21.51001307,25.6574596883
SAMD9,228.7439627765,305.425359847
SAMHD1,869.901810047,1056.50950337
SAMM50,607.075758046,602.650574971
SAMSN1,951.746253086,1537.375493983
SAP130,661.274400469,656.411777692
SAP18,705.998500519,719.245928535
SAP30,181.6367542314,231.8385745416
SAP30BP,884.918611868,950.821706051
SAP30L,205.1249379546,235.8578313245
SAR1A,713.273891052,818.874261057
SAR1B,671.877048036,886.382291218
SARDH,105.5755735644,94.1786738792
SARM1,180.0353063007,175.5582086594
SARS,2394.93851132,2480.94434355
SARS2,289.472555661,297.0221689054
SART1,503.148900025,576.105425058
SART3,591.445063441,626.946168126
SASH1,260.7884588169,270.7470229808
SASH3,2379.48358033,2165.443435704
SAT1,2747.543195586,3193.61098791
SATB1,3772.427216294,4468.80657209
SATB2,56.993908994,55.6558418362
SAV1,163.1637669552,176.5705024772
SBF1,242.831413552,260.455520163
SBNO2,115.7123210921,147.1096336494
SC4MOL,424.090241798,474.526116951
SC5DL,244.315541244,247.190932766
SCAF11,2229.064870418,1980.89444008
SCAF4,567.931839116,484.795759378
SCAF8,1896.354451424,1659.119319063
SCAMP1,306.55340897,293.253920827
SCAMP2,1793.803656996,1810.968905462
SCAMP3,1199.491872909,1172.644159373
SCAMP4,89.0760901394,100.0219335959
SCAMP5,718.014372839,739.783832115
SCAND1,1023.4477537,981.100814184
SCAP,577.484173147,549.538538065
SCAPER,255.979669068,258.145910418
SCARA3,53.276390913,52.6886596014
SCARB1,149.5109026555,110.7229871123
SCARB2,413.253807179,492.332229582
SCARF1,50.1818981313,64.1139200851
SCCPDH,224.0777081738,238.4644581201
SCD,28.9008866633,26.3785532334
SCEL,9.0448946818,8.0196001864
SCFD1,474.444441876,549.998616597
SCG2,82.251481882,91.9485950842
SCG3,3.8211924375,5.2250794659
SCG5,111.5161643199,83.6338728437
SCGB1A1,59.9949053105,62.4610464821
SCGB1D1,85.0244532801,84.1531527672
SCGB1D2,8.6172583931,8.8493408146
SCGB2A1,4.546631865,6.0772321926
SCGB2A2,40.5258807518,33.9707789503
SCGN,55.3468221422,52.3477487465
SCHIP1,128.1557427094,112.7650571312
SCIN,257.4971519201,216.3959668692
SCLY,791.372548802,771.871031383
SCMH1,629.818231046,582.680000017
SCML1,214.8787474489,309.3033288706
SCML2,155.8308321512,146.671173271
SCN10A,538.570862461,500.368739351
SCN11A,59.312624668,59.1741893002
SCN1A,50.0582865361,38.2264107697
SCN1B,175.5437915566,203.4441272312
SCN2A,44.6888788309,46.6019125464
SCN2B,14.5915873099,17.9656666545
SCN3A,114.0276690191,112.3779509962
SCN3B,74.3673396478,66.6220280518
SCN4A,24.3810357111,25.0414412676
SCN5A,138.6118716208,119.525824236
SCN7A,50.3613247375,46.5345805281
SCN9A,13.8572546616,30.3394219073
SCNM1,445.66169735,581.581217507
SCNN1A,91.0323745755,82.3354593492
SCNN1B,188.8272864762,220.5791001804
SCNN1D,76.3014885574,74.1196929475
SCO2,353.8410419812,618.856896816
SCP2,1342.896383042,1262.548031765
SCPEP1,971.159525665,1092.754052052
SCRG1,310.704824281,283.872081291
SCRIB,428.950299562,438.497369568
SCRN1,646.209253524,490.679718266
SCRN3,112.7031068639,111.7595343518
SCRT1,10.1288467604,11.6105553841
SCT,8.6680746186,11.6932374456
SCTR,29.8819750726,28.7451394794
SCUBE2,26.5596631074,30.598619731
SCYL2,759.385916327,640.882737686
SCYL3,378.444278835,383.978895071
SDAD1,806.269213006,693.96223853
SDC1,890.9202020562,1254.3713921509
SDC2,185.068769564,294.762144295
SDC4,363.28578368,408.842168692
SDCBP,3668.9967784,4998.61534719
SDCCAG3,510.698790908,503.409580841
SDF2,1153.250040729,1179.843839365
SDF2L1,978.091833005,1252.922111126
SDF4,850.265894363,1013.138050772
SDHAF1,386.71325774,405.018561782
SDHB,480.553998265,558.323248378
SDHD,2251.70181237,2291.26378826
SDK2,45.251947683,36.4670944795
SDPR,71.464226791,94.7808852925
SDR39U1,1328.224969518,1233.95118623
SDS,167.8511173752,168.2650666162
SEC11A,3746.23571061,3745.01556173
SEC13,1816.010504576,2029.5529184
SEC14L1,675.637814955,967.694784675
SEC14L2,86.9216779377,87.9571826658
SEC14L3,5.0751188902,5.2187495784
SEC14L4,82.1795641501,89.1470410942
SEC14L5,351.620661025,315.473398468
SEC16A,1450.88586669,1451.21868175
SEC22A,201.140279855,211.546803887
SEC22B,647.013838324,651.627481638
SEC23A,476.415294373,493.317576535
SEC23B,734.556807913,888.938283984
SEC23IP,432.394851959,463.268343187
SEC24A,638.591199767,871.487381742
SEC24B,1018.941729858,1036.402099755
SEC24C,1021.186866657,1096.968246515
SEC24D,265.7272259502,365.7094741197
SEC31A,2028.07567035,2058.50441744
SEC31B,199.5427033101,266.4769133546
SEC61A1,1172.2834228082,1555.495551944
SEC61A2,133.1474753958,127.8191638138
SEC61B,7786.0943312,7551.26295278
SEC61G,3279.294995444,3221.80058807
SEC62,2864.58595884,3022.82555031
SEC63,790.278886839,823.056506407
SECISBP2,408.487252912,431.045096037
SECISBP2L,681.356045984,751.996838311
SECTM1,202.5333145484,338.3783785429
SEH1L,646.558817169,678.155731871
SEL1L,523.287869444,649.964465714
SEL1L3,3530.481553674,3107.011527317
SELE,42.1734816926,42.4765317822
SELENBP1,45.4122063529,35.4080075273
SELL,6657.594065226,5699.499390493
SELP,769.773958876,718.035691572
SELPLG,1167.004039437,1274.071026819
SELT,3059.30066882,3155.67572358
SEMA3A,137.402154051,138.3882042005
SEMA3B,12.5890238035,16.409298343
SEMA3C,195.943687046,194.629204059
SEMA3D,12.0859729064,16.0760705139
SEMA3E,13.209841485,15.741164147
SEMA3F,55.1105793295,55.9590752005
SEMA3G,201.2914348694,192.9923468132
SEMA4A,791.1811796054,1059.4043407158
SEMA4C,241.182304202,251.0430085875
SEMA4D,1510.087192895,1446.937665257
SEMA4F,443.166675885,396.153902651
SEMA4G,277.758415769,255.691325286
SEMA5A,136.9695401566,133.1049397208
SEMA6A,164.350096102,172.4712916328
SEMA6B,105.0676522673,115.7051482569
SEMA6C,27.7765427814,37.76644079
SEMA6D,313.9963805167,250.851194289
SEMA7A,109.0091185105,112.5583000272
SEMG1,42.1653993984,38.1238199755
SEMG2,46.743076133,41.9483992463
SENP2,806.925730059,794.158891971
SENP3,201.7324484415,235.8185416499
SENP5,129.865689628,151.769390229
SENP6,362.817777007,353.472704305
SENP7,157.8522599263,143.7923589456
SEPHS1,224.2891307374,280.858493083
SEPHS2,921.702675386,1028.484295214
SEPP1,125.1061456867,107.0576007521
SEPT10,92.2431751075,124.853897602
SEPT11,304.880231906,286.980853504
SEPT15,3773.87369807,3384.20921737
SEPT2,2562.91914743,2649.95239745
SEPT4,80.449900676,79.8087103095
SEPT5,38.8722433289,55.0474633964
SEPT6,1604.574327696,1320.002732038
SEPT7,5057.2884803,4657.98629491
SEPT8,52.3521881872,69.6923445163
SEPT9,1359.956234788,1551.179787226
SEPW1,1923.69817863,1632.234533928
SEPX1,292.1045746461,702.2974958025
SERBP1,2674.50864675,2741.57949954
SERF2,2269.794300454,2507.77210103
SERGEF,55.2468607371,69.4049021482
SERHL2,8.251450277,8.4715876379
SERINC1,1774.893042542,2019.92505788
SERINC3,1782.950447485,2150.7130146
SERP1,1672.828978851,1908.38740299
SERPINA1,442.6645732344,907.8138999888
SERPINA10,10.8779633136,12.322786911
SERPINA2,140.4475889608,120.2750660175
SERPINA3,311.8447001668,299.2750061048
SERPINA4,317.771087876,309.401180031
SERPINA5,31.7734153855,30.0885201183
SERPINA6,71.1578641332,69.7663778392
SERPINA7,80.7279606654,73.6105559362
SERPINB1,827.676304035,957.759669872
SERPINB10,208.9951957869,216.8963710126
SERPINB13,152.4094108474,130.2920844962
SERPINB2,79.1705717059,115.57314040279999
SERPINB3,31.6189907054,35.4301324044
SERPINB4,133.1819345894,130.4901831218
SERPINB5,19.7263115204,18.5740038831
SERPINB6,908.822609511,923.655622192
SERPINB7,40.8771006274,92.587376167
SERPINB8,176.0878747935,241.7428901688
SERPINB9,646.037481777,639.758561966
SERPINC1,10.6947078308,11.6105702413
SERPIND1,17.9884132154,18.6013646058
SERPINE1,31.4415380204,38.6151572235
SERPINE2,560.42685604,566.492434003
SERPINF1,128.5120357144,156.6932870559
SERPINF2,103.673495606,109.8881117885
SERPING1,151.7798341038,326.7108655686
SERPINH1,30.5227654661,35.3128378034
SERPINI1,173.2797169736,151.8492205732
SERPINI2,191.471626881,170.3009272066
SERTAD2,943.757361477,893.82713163
SERTAD3,278.938654541,303.472202941
SESN1,1120.425655965,1138.53799949
SET,4394.18170583,4215.9421684
SETBP1,398.966759664,319.1906262895
SETD1A,127.2996940701,124.0202074853
SETD1B,1760.930113493,1572.971754794
SETD2,377.796758085,368.217086874
SETD3,753.666349853,830.368828897
SETD4,98.1995347739,113.0545714519
SETD5,1730.832535845,1730.867700854
SETD6,178.9579797002,193.107867305
SETDB1,285.605102725,325.772571039
SETMAR,217.0360542048,277.6605879604
SETX,1018.999196015,1023.475986332
SEZ6L,142.3604873253,153.1801633394
SEZ6L2,96.6577129659,92.5279906962
SF1,1847.689537574,1621.291362026
SF3A1,1612.973477647,1512.46223088
SF3A2,373.3931655895,346.7798214565
SF3A3,566.284338958,609.11013522
SF3B1,4412.94859336,4267.13963697
SF3B2,1042.9761239562,1245.601231538
SF3B3,674.091465814,703.873369887
SF3B4,955.832784902,881.976914828
SF3B5,2820.78491142,2796.64640881
SFI1,437.185828758,489.3476585024
SFMBT1,431.692645426,427.522117102
SFN,576.364262781,554.965877618
SFPQ,2066.826570362,1871.67103168
SFRP1,145.6299361931,140.6753731029
SFRP4,214.712874062,203.3025762768
SFRP5,12.2363064842,10.6084017298
SFRS18,2196.332781116,1912.859279844
SFSWAP,314.94881484,329.845091718
SFT2D2,586.185124974,622.712221539
SFTPB,125.2653075551,114.9784603622
SFTPC,28.2021722462,29.791737819
SFTPD,12.1291374918,14.5890320253
SFXN1,205.9831546637,271.2047659222
SFXN3,229.9823517489,331.9352117097
SGCA,5.9514754394,6.8478182753
SGCB,59.4816687224,64.3811923879
SGCD,70.4188626136,68.4709553716
SGCE,72.4716225672,48.4412707091
SGCG,12.472093474,13.369331597
SGK1,703.1459002604,1665.6683773589
SGK2,60.8311380855,71.1152791611
SGK3,188.3966100852,292.7860186794
SGMS1,191.0651161488,213.6188165168
SGPL1,176.562353718,186.405479415
SGPP1,460.55619604,366.92218481
SGSH,145.0945377897,163.0333497021
SGSM2,1383.276623789,1344.961508836
SGSM3,594.017029193,615.550695623
SGTA,121.1065990048,167.267850019
SH2B1,539.294328117,544.735239829
SH2B2,1422.291375826,1239.669045584
SH2B3,2840.368540009,2634.335809068
SH2D1A,735.9690620565,614.3040379394
SH2D2A,703.035761803,643.850786505
SH2D3A,149.390058093,144.8136506629
SH2D4A,184.8876262599,161.7991027976
SH3BGR,40.1668266514,44.4038136189
SH3BGRL,2827.15603797,2642.8065889
SH3BGRL3,4237.653868704,3886.258636572
SH3BP1,163.102308998,179.3072837756
SH3BP2,330.784313939,364.109245311
SH3BP4,81.1430099748,80.5870687168
SH3BP5,2700.563283535,2232.015972602
SH3D21,131.5242383591,152.0622056022
SH3GL1,380.4808015948,356.174393534
SH3GL2,77.0021105396,69.2321144338
SH3GL3,522.8177352914,450.6984167866
SH3GLB1,1606.86211711,1749.72705971
SH3GLB2,235.9766515458,204.708057701
SH3PXD2A,152.4205113156,156.5569864522
SH3TC1,410.513325487,407.609116316
SH3TC2,111.8867613662,111.1045165111
SH3YL1,1844.412794409,1429.138561233
SHANK1,71.2773892444,66.047717115
SHANK2,160.6405444714,146.0213532732
SHARPIN,90.063619743,98.6709048055
SHB,39.6922487038,53.4297962579
SHBG,20.3446317803,19.600684801
SHC1,650.070181654,669.550090554
SHC2,96.1008469313,102.1204263787
SHC3,17.4633489544,17.5875735698
SHCBP1,162.68260877150001,193.2186300605
SHCBP1L,20.6461732397,28.1178219921
SHFM1,458.908217651,458.870388584
SHH,65.7792849671,63.0118750889
SHMT1,45.2431914759,58.6694241635
SHMT2,593.076597117,625.3783993858
SHOC2,1989.766701826,1674.486248371
SHOX2,42.2548196996,46.640369166
SHPK,48.0450258693,50.526732107
SHQ1,428.292354792,428.853187439
SHROOM2,416.94292431,364.2778956
SI,20.9522103142,21.2075440896
SIAH1,352.815252824,375.02906762
SIAH2,447.200657868,522.044251276
SIDT1,786.2938711714,624.5623142889
SIDT2,2575.849499989,2287.262551038
SIGIRR,1275.6132132207,1234.4029577758
SIGLEC1,224.2481867436,392.36317715
SIGLEC5,184.927943966,153.0636748471
SIGLEC6,825.557050981,719.134326763
SIGLEC7,152.3109109229,206.40598643
SIGLEC8,32.3825283663,41.2096057229
SIGLEC9,51.6549570329,67.0506940106
SIGMAR1,295.5782086446,306.7554373
SIK1,3301.266140227,2698.5886883512
SIK3,496.728777946,427.224379271
SIKE1,203.7726376017,214.26632394
SIL1,302.3361067243,431.3414393401
SIM2,53.6794573359,50.7486131529
SIN3B,366.823213986,347.448209634
SIP1,517.464082893,451.589766675
SIPA1,824.330934104,794.518798299
SIPA1L1,239.9327234711,270.8674497249
SIPA1L3,503.9458808534,408.2947532704
SIRPA,144.7806424111,286.3591988665
SIRPG,653.0401565186,471.20202942
SIRT1,1194.295924477,1183.867501259
SIRT2,952.229825426,933.092593984
SIRT3,335.639340439,332.956722797
SIRT4,48.764506536,49.7170727786
SIRT5,306.569802152,282.642968184
SIRT6,461.732433121,473.020798035
SIRT7,688.46274792,644.467198228
SIT1,1186.9209488926,991.5058920318
SIVA1,595.252974264,632.140603478
SIX1,16.5982752912,20.3770095648
SIX2,177.8267498356,161.2091472497
SIX3,64.3860949149,66.3955642722
SIX5,7.9006070736,8.7508145731
SIX6,146.9829366409,130.5197346833
SKA1,30.8200353433,45.328520438300004
SKAP1,1672.929379386,1729.118976414
SKAP2,469.648951199,459.092257249
SKIL,46.2891513487,71.0882848442
SKIV2L,1028.194034511,1040.061887077
SKIV2L2,853.586969976,869.441816039
SKP1,6405.85180258,6090.07412791
SKP2,180.7825751291,186.5076446706
SLA,1434.545461389,1666.518017514
SLAMF1,853.14771652699994,1029.6666333916
SLAMF7,1196.187398101,1968.5018720136
SLAMF8,153.6339955104,241.3357880356
SLBP,1188.209277513,1193.741268172
SLC10A1,405.753383688,352.516461228
SLC10A2,149.9954804144,142.3644743376
SLC10A3,214.1946371705,203.0795958418
SLC11A1,175.2593844094,185.155616829
SLC11A2,433.12664144,526.011184212
SLC12A1,30.6328703902,25.3513190325
SLC12A2,952.838965915,847.643470911
SLC12A3,66.7428099374,66.7434208607
SLC12A4,78.0378507157,90.7734897601
SLC12A5,182.4361858164,191.2789251016
SLC12A6,298.554952147,334.226254131
SLC12A7,1570.100061906,1577.624153563
SLC12A8,22.5740745252,33.5805092949
SLC12A9,454.944987502,497.570630141
SLC13A1,18.2897071881,19.0141286708
SLC13A2,34.4730941983,39.7182760424
SLC13A3,35.4613874851,34.6329490863
SLC13A4,101.2494710039,108.6944522646
SLC14A1,61.257916161,66.6381440417
SLC14A2,65.7894688189,71.087261466
SLC15A1,54.429410082,52.34824993
SLC15A2,247.392130279,226.2853372202
SLC15A3,206.1297826693,405.3342389145
SLC16A1,157.3197724534,176.3440073072
SLC16A2,169.3348646981,168.8135563874
SLC16A3,340.3042026878,704.044919345
SLC16A4,5.8857924626,6.7515907651
SLC16A5,63.9705000569,82.115368616
SLC16A6,308.615699469,365.492954269
SLC16A7,315.9041112132,303.6534377824
SLC16A8,39.1829397553,38.3434914071
SLC17A1,229.3494909683,188.49943952
SLC17A2,29.9093198679,42.3351207037
SLC17A3,365.969951871,312.094352816
SLC17A4,242.0088950958,216.6888157944
SLC17A5,497.423412839,623.971473998
SLC17A6,97.8435269675,80.0891438392
SLC17A7,333.265301654,309.9213891285
SLC17A9,823.7907401235,808.602797202
SLC18A1,77.7424490682,79.6332724198
SLC18A3,63.6267278849,66.5263212379
SLC19A1,55.6061722333,79.8008922007
SLC19A2,144.7014953557,238.7274565247
SLC19A3,149.3352085219,126.7589884637
SLC1A1,131.356331648,122.0356763797
SLC1A2,120.1469139339,133.4279823801
SLC1A3,96.5527265441,179.6886237248
SLC1A4,670.489911688,861.736884775
SLC1A5,331.317612128,436.040961088
SLC1A6,18.4654950085,20.311564703
SLC1A7,137.3569663024,163.716355149
SLC20A1,1027.6586067608,1208.103983326
SLC20A2,133.5054430136,139.5448698964
SLC22A1,10.5302343311,13.7266979721
SLC22A11,18.7946800749,22.5963074805
SLC22A13,11.3014559713,12.084247994
SLC22A14,617.212340911,687.648786203
SLC22A17,171.1092031766,219.3792141521
SLC22A18,239.0408013555,374.8911662195
SLC22A18AS,167.5216095735,191.30082422
SLC22A2,38.7484686113,34.3786193277
SLC22A3,12.3044848003,11.1559578926
SLC22A4,178.8451832269,189.8024472288
SLC22A5,305.763636954,317.666399752
SLC22A6,19.1851152668,20.2533475502
SLC22A7,66.3029220091,69.4064750218
SLC22A8,17.3484315146,20.0901588883
SLC23A2,274.267492344,261.340664838
SLC24A1,69.4901854014,66.9865467662
SLC24A2,369.30537265,341.031347176
SLC24A3,78.99574143,136.7270275352
SLC24A6,328.7577755116,385.5725323436
SLC25A1,402.677638806,386.761707056
SLC25A10,127.1799042383,125.4462157897
SLC25A11,923.857891012,875.907188884
SLC25A12,264.812276541,266.121552266
SLC25A13,144.0389033916,150.8763803708
SLC25A14,270.448293884,289.493359372
SLC25A16,110.6609850508,126.1794416338
SLC25A17,245.055013085,255.673352281
SLC25A20,1323.835871095,1286.130459156
SLC25A21,63.7802436687,55.7671350202
SLC25A22,361.027630031,335.411760138
SLC25A24,437.134198007,475.967351496
SLC25A28,459.042967136,590.868848848
SLC25A3,7911.45776785,7681.18836894
SLC25A31,32.4178881975,30.8830286692
SLC25A32,724.57200139,694.957495628
SLC25A36,1270.317310851,1180.960744622
SLC25A37,70.0290773778,99.2375531817
SLC25A38,1169.339872815,1052.318702767
SLC25A4,525.011304074,514.81711382
SLC25A40,989.572133523,977.995574236
SLC25A44,307.5695848446,394.285635707
SLC25A46,1372.231300553,1353.625090648
SLC25A5,8733.62563171,8221.65317277
SLC26A1,17.3432517113,19.8394768864
SLC26A10,129.1419579727,134.5242798525
SLC26A2,279.1410178694,262.7174537627
SLC26A3,33.6902714301,33.7137785862
SLC26A4,49.5383350351,49.3954827066
SLC26A6,92.6468652657,121.7012234929
SLC27A2,126.8791092843,183.9592120691
SLC27A3,379.7150617232,606.9507497222
SLC27A5,152.265013029,142.5318232901
SLC27A6,65.7719684382,56.6580595309
SLC28A1,202.141729799,181.8085483786
SLC28A2,50.211572683,58.9879865702
SLC28A3,407.245554985,364.614390675
SLC29A1,194.8160548341,227.4943305988
SLC29A2,89.8350817878,84.7604802291
SLC29A3,325.591489973,342.049430349
SLC2A1,1073.232460242,953.040773974
SLC2A10,39.3600101848,48.890193879900004
SLC2A11,83.5618062755,86.9870042473
SLC2A2,6.5394119329,6.773712821
SLC2A3,987.208343339,1017.894314496
SLC2A3P1,1449.105664839,1358.072709913
SLC2A4,33.6112226364,35.2215282141
SLC2A4RG,390.743732528,387.20693794
SLC2A5,478.169263612,498.22064497
SLC2A6,171.3575503622,347.2697056014
SLC2A8,50.2508832025,58.0589613434
SLC2A9,798.848338233,716.891473813
SLC30A10,110.0700026395,88.7619896374
SLC30A3,30.2494259488,28.6020632581
SLC30A4,95.1291262096,85.7439966278
SLC30A5,420.152836108,469.026372627
SLC30A9,631.861418222,666.700725824
SLC31A1,182.7917348446,249.2044868836
SLC31A2,213.808979485,464.9181649951
SLC33A1,129.3932283534,154.679682369
SLC34A1,116.6250486159,112.6753127421
SLC34A2,118.6955554483,119.1098884518
SLC35A1,621.574577776,681.485954455
SLC35A2,237.771408215,261.83119459
SLC35A3,427.056092085,419.714231294
SLC35A5,280.654786916,395.049606677
SLC35B1,1004.778323828,1240.68989377
SLC35C1,279.909702039,290.806907601
SLC35C2,417.046697271,392.729499504
SLC35D1,74.1032354198,88.9032558885
SLC35D2,195.8352435636,193.593833865
SLC35E1,447.897774069,460.72161867
SLC35E2,131.7870097991,107.8683466944
SLC35E3,222.344564173,266.199491711
SLC35F2,901.906784163,816.264081287
SLC36A1,121.263092137,179.8970421962
SLC37A1,79.8586464628,87.2127346541
SLC37A4,271.7336319438,277.5649993568
SLC38A1,3022.4227673603,2861.7136327722
SLC38A10,1188.71498297,1285.1887901
SLC38A2,3395.632961,3586.35198965
SLC38A3,81.9703553718,79.5863772011
