Gene,Sample_1,Sample_2,Sample_3
STC1,96.8748919336,159.5384547665,116.2909347199
STC2,121.869619708,187.1809385466,132.4270977806
STEAP1,158.5999705212,369.8062686144,201.8093022954
STEAP3,330.7871978475,309.97784078,374.9569886165
STEAP4,27.216219724,148.9908938958,182.5662392182
STIL,153.5798806325,171.3297996124,146.698559172
STIM1,388.6137257,365.651688829,355.123580995
STIP1,750.304637605,335.2532789004,470.311104896
STK10,2194.40714947,1588.877339817,1666.73878719
STK11,207.1388840319,135.3751601774,171.254400986
STK16,279.309078158,233.3518437286,230.6956979192
STK17A,606.991348737,574.928217868,506.483048356
STK17B,821.372912324,1658.505267679,1455.807315364
STK19,63.722697107,34.3844634561,101.0544139369
STK24,2824.61229581,3119.79930779,2638.18653946
STK25,577.569504915,397.4790138214,368.773833649
STK3,64.3909732823,38.7073327672,69.4354860444
STK32B,24.147614836,26.9654158397,21.8645845647
STK38,2646.530328187,1385.303227437,1515.746513526
STK38L,544.822944608,953.587595695,869.652917307
STK39,668.7209578471,196.8204353881,250.9515717334
STK4,401.0851229804,382.3006332052,435.8511136678
STMN1,406.095883901,356.836713056,340.119455238
STMN2,41.098809515,39.5865380659,41.4571021986
STMN3,22.8583918489,20.1447444275,23.3102927588
STMN4,116.0357823284,219.9765618382,149.7153757682
STOM,3896.101208468,1202.171080649,2643.53125579
STOML1,190.5828826775,172.020112305,187.112300024
STOML2,622.205876528,501.929478193,408.996396711
STON1,53.9434046963,50.3144351858,40.5024149917
STRA13,395.5402791348,330.0543452837,262.4136617172
STRA6,170.104678483,246.973007046,200.712716857
STRADA,835.498805479,1279.742833023,1040.286467585
STRAP,2730.11742288,3406.07047453,2520.75691575
STRN,184.659710764,330.661428667,237.099388456
STRN3,228.577099429,335.857697508,283.676046922
STRN4,284.411824629,301.220125774,384.896360162
STS,127.5087870971,99.3780418188,125.7627907696
STT3A,827.097793293,909.999254806,700.091608623
STUB1,1202.188625159,964.783968718,974.266282751
STX10,460.567387805,525.031183571,601.0640559592
STX11,241.8769942062,473.0650812959,669.2230251474
STX12,631.562115518,425.067710728,764.12262527
STX16,1015.339378955,1051.385079838,734.620489983
STX17,308.568689027,375.998356903,311.985289091
STX18,526.027849148,566.441490207,543.550706508
STX1A,164.3202065801,297.0313079992,210.4414803101
STX2,294.669633772,314.319227327,318.506347047
STX3,339.9625283803,767.3108742584,940.6152505628
STX4,1088.806813975,774.791806484,1207.362467746
STX5,257.929057721,264.626186497,301.034861306
STX6,414.223439331,394.023164814,466.79677868
STX7,627.859662023,1156.169541775,957.608447403
STX8,1278.579432074,952.665064952,919.993323223
STXBP1,145.6607442343,208.9336384192,185.7338378733
STXBP2,931.7134029579,654.6658931988,1157.709275705
STXBP3,743.919550986,812.904189109,914.451257095
STXBP5L,193.6739867481,309.5906390649,198.6641672342
STXBP6,18.3412138136,52.7483491246,42.3971943618
STYK1,48.951890452,35.2041126686,36.6065706039
STYXL1,573.400147705,477.0071147848,600.368839049
SUB1,5340.99000086,6368.53145778,5248.97293318
SUCLA2,408.20456686,220.5960953264,361.579547856
SUCLG1,1537.496401814,985.7760376161,1199.78869897
SUCLG2,682.584910991,613.6826905749,517.894599084
SUGP1,486.5182,437.001075762,498.452544526
SUGP2,276.784678862,211.236764983,221.663762679
SULF1,67.2925747024,151.2854131555,84.3695620171
SULT1A1,1244.752969629,862.832723713,1373.69333387
SULT1A2,372.9512002737,358.4402594375,502.6831208434
SULT1B1,205.174540301,426.267324452,380.466223359
SULT1C2,51.0545753646,60.6084201649,72.100073506
SULT1E1,24.4185793721,23.4101350986,22.0819534301
SULT2A1,42.9639730912,66.8404970548,54.2711026289
SULT2B1,135.8005214601,203.6711658804,204.0823390827
SULT4A1,139.0905707794,229.3731677428,218.4727368742
SUMO1,130.913845156,182.0146789902,173.6572126759
SUMO3,1748.81439198,1501.178492246,1702.67964685
SUMO4,1271.653543584,1597.592963583,1140.97360345
SUN1,580.858742121,855.4653545997,461.264215974
SUN2,2295.217204095,1381.503876756,1053.248581681
SUOX,284.3736330924,242.2263154105,369.200864288
SUPT16H,2583.12272945,3090.68438501,2083.78704722
SUPT3H,292.4045032372,246.8198400572,187.7699240088
SUPT4H1,945.530809243,1165.177455229,1196.723612667
SUPT5H,836.016767708,1002.577336815,826.469508743
SUPT6H,447.971702168,377.105527154,511.389770632
SUPT7L,341.579178906,357.978402434,329.733239581
SUPV3L1,458.969482471,455.930827642,370.834904863
SURF1,1024.498522368,1011.368511587,1085.164667947
SURF2,32.7447356592,36.3638279246,30.5599847888
SUSD4,37.6698918855,46.9800366181,32.8724898653
SUSD5,5.7089887904,8.5824931442,10.1079929703
SUV39H1,402.826619925,621.645440746,364.885644745
SUV39H2,37.7069667149,21.38111429,18.7895917135
SUV420H1,1096.055020826,1042.508388015,839.573575372
SUZ12,1863.569470976,1934.698204696,1536.827169702
SV2A,25.6634415948,15.4618186882,17.3222772913
SVEP1,61.6471763343,123.4598120381,77.8506471561
SVIL,366.4073751363,702.142841789,872.58572226
SWAP70,362.9911247037,1480.2924236121,882.4109057323
SYBU,123.0599369508,293.3305673159,146.4998828354
SYCP1,74.922817526,146.8311144594,92.3022217844
SYCP2,50.4436473412,49.4599914924,52.5541632292
SYDE1,147.5494021949,225.974006866,197.5596972121
SYF2,1169.183293799,1510.204529619,1458.247251782
SYK,928.6603245224,1515.4251289396,1305.2892162787
SYMPK,103.5924302852,45.9236303314,103.3699813418
SYN1,70.3334904675,77.3607329685,101.2658192128
SYN2,124.4203905358,200.1685379416,136.9623479744
SYN3,22.3951331815,27.185800682,23.5716427631
SYNC,77.7561633335,77.6490694109,74.1846300625
SYNCRIP,804.22713938,953.314185672,1032.566017326
SYNE1,1654.1877103185,1223.4152297935,1313.2423836693
SYNE2,1456.5605701745,837.3582532761,933.4756183956
SYNGR1,181.230197651,119.2118883104,129.9423431128
SYNGR2,2721.68253763,2791.398964286,4147.750771742
SYNGR3,182.7176760219,74.4342308837,126.1763318417
SYNGR4,146.533414602,270.879911935,196.4158989679
SYNJ1,263.478240762,504.4110446494,629.875192909
SYNJ2,111.8421670821,64.5587543069,62.4672133469
SYNJ2BP,185.640745894,107.9767419178,128.1601251567
SYNM,284.3262811155,349.1400775935,252.9952134445
SYNPO2L,16.9263483545,18.4250862066,14.2127349537
SYP,89.1142403698,130.1355576877,85.9916747206
SYPL1,990.659208292,2209.230645774,1038.142426939
SYT1,27.0921244698,31.7403817974,40.4479501328
SYT11,335.8362167615,232.7138720259,229.2495392728
SYT13,294.9748513,522.419927754,334.579994337
SYT17,58.7177274724,58.223668877,102.8269319724
SYT5,59.6500521428,65.2536743193,61.6041702528
SYTL2,241.1610391009,115.8102857367,120.6860265163
T,24.0711876245,36.5453018447,29.3259674898
TAAR2,145.8732591955,353.2209079171,177.8440338935
TAAR5,33.5836923028,41.1708101365,41.3531008606
TAB1,258.1178016555,149.7416504038,206.805597891
TAB2,1150.357923997,1206.740965541,1227.262580463
TAC1,24.9229382231,75.1356427698,36.4281020743
TAC3,431.313254839,600.429743318,441.817397346
TACC1,1354.676104644,1520.384396466,1715.68437729
TACC2,62.0745428165,79.9331904051,63.6243709952
TACC3,354.1246544949,417.6877970549,498.7342376497
TACO1,314.279910621,309.505264738,309.162444146
TACR1,53.4968674662,65.2636029297,75.9794828678
TACR2,38.0925413064,47.2927661347,46.2876768479
TACR3,44.0107163968,82.3205888533,60.7614086731
TACSTD2,62.3628108107,96.3076209014,111.8437820145
TADA2A,80.8180718117,76.3242397229,78.337902383
TADA3,156.5653611133,123.9684883124,178.6170817598
TAF1,337.163155164,354.562076477,295.341361295
TAF10,2267.53482964,2926.23286768,2325.74140555
TAF11,547.575705432,710.104634559,565.64567717
TAF12,230.733552029,266.4368193786,276.1825247762
TAF13,19.5740162648,21.3513166058,26.8100765919
TAF15,442.175411739,264.258459886,385.748321006
TAF1A,116.7153321581,142.2845964761,96.4276769522
TAF1B,150.1500679543,103.4195645985,103.7326151505
TAF1C,168.9996757808,104.6443512701,131.4785477478
TAF2,864.640454047,825.128142503,890.471236547
TAF4,205.2317958358,177.0327753114,181.0897663895
TAF4B,247.930503331,629.608011648,331.27091757
TAF5,373.515075691,343.401268731,311.716792083
TAF5L,834.889050803,999.435184048,727.686777743
TAF6,546.633163362,453.831523344,396.06123731
TAF6L,103.8597211798,109.3307400484,106.2287837628
TAF7,2036.12459509,3384.91705485,2535.46335476
TAF7L,47.6957956914,88.8459215736,58.1838035715
TAF9,962.257732131,1024.387830465,997.210516491
TAF9B,112.6725677038,75.5392800548,62.036467645
TAGLN,89.6849960771,168.8986013925,133.8688675106
TAGLN2,1987.521150793,3956.324973948,2621.572094773
TAGLN3,126.6463278532,122.9488876834,117.4113492782
TAL1,171.669617591,393.0381096,331.597291377
TALDO1,3585.77107123,5694.627732474,7919.14963881
TANC2,25.4659693476,13.257714541,15.7885167081
TANK,756.564755143,878.722581351,1051.868855765
TAOK2,183.3131611124,181.6118582,199.7160901976
TAOK3,1194.559032398,1296.6649038,1402.927219199
TAP1,2929.939580147,1978.374289239,3385.390767585
TAP2,229.532030829,276.170955797,274.075046371
TAPBP,815.614552962,1011.5255757,867.377628287
TAPBPL,508.322551896,453.1603029766,455.978460022
TARBP1,311.248868424,374.4607825947,271.2988288
TARBP2,367.403838308,481.892311526,352.213575964
TARDBPP1,29.9538042344,38.6472524622,33.5844807816
TARS,1408.217987465,763.617284823,962.096700577
TARS2,326.70092594,192.5315451969,241.685212646
TAS2R1,233.986337157,513.310257582,294.499386271
TAS2R10,29.4916309361,48.4680836241,38.266805193
TAS2R13,37.1878900509,81.0253602826,55.8467832072
TAS2R14,115.5429907932,227.4501186981,133.3291133026
TAS2R16,131.4234401818,329.8536840229,181.8106743605
TAS2R3,7.9858726212,9.6420040292,8.3495252239
TAS2R4,119.7242649427,311.9850191116,139.5700576221
TAS2R7,45.0055714282,87.5197349317,61.2609064501
TAS2R8,6.3362421717,7.3262800895,6.7223971857
TAS2R9,100.7007472993,118.5056468754,97.7141365889
TASP1,221.6385042576,233.250235596,181.4361589684
TAT,30.2661228194,68.2280518415,52.6230144554
TATDN2,1170.683897541,1089.600365495,928.912012438
TAX1BP1,1107.096810651,1317.48869576,1754.595621892
TAX1BP3,581.827736203,538.867425289,875.457531872
TAZ,196.1517859857,163.0180172868,190.483313741
TBC1D1,697.669243554,965.054825607,939.52767034
TBC1D10B,887.859988276,1217.82432455,881.540977404
TBC1D12,237.3333385006,321.4889801376,310.1965319123
TBC1D13,373.931397205,488.996306539,526.603598551
TBC1D15,636.82296289400006,952.945227567,870.719540035
TBC1D17,175.7811309704,205.7581905684,173.2976458804
TBC1D19,199.8632411376,154.9957608081,166.1437090684
TBC1D2,157.7822534037,77.2421139328,165.178100113
TBC1D22A,645.061710294,1007.963328683,806.341753891
TBC1D22B,45.0677341248,18.3436469474,31.7458505281
TBC1D29,132.4864851841,225.4313292409,191.2110921682
TBC1D2B,1629.3698070152,779.7901875817,1482.38456668
TBC1D30,70.985372469,97.2812697659,86.7931579025
TBC1D4,937.621614981,559.080032541,591.568471602
TBC1D5,424.6851573715,468.897353088,357.6096892601
TBC1D8,578.96044801,586.995013943,863.574781347
TBC1D8B,128.2510426663,221.5862408104,147.3365216369
TBC1D9,366.2480658201,823.3868037114,417.5229137882
TBC1D9B,976.382822016,1219.155291667,1062.847529202
TBCB,1259.7407835426,781.4374954248,1123.411313652
TBCC,961.562943428,899.660913353,923.285172037
TBCCD1,159.066815349,134.774553761,126.4654220176
TBCD,244.225308704,99.9442618597,142.8393527725
TBCE,178.844928454,116.9678685333,148.9441933956
TBK1,1292.892266571,1272.810452259,1585.187638614
TBKBP1,87.2875918749,52.4530509408,85.9556821652
TBL1X,518.5737773977,490.9425988456,599.5459952864
TBL1XR1,421.895159762,297.387821216,351.179375658
TBL1Y,74.2938542175,92.4137192361,73.7823094256
TBL2,455.751046145,461.670153916,450.022859688
TBL3,196.0531600114,113.3013870059,132.3428952621
TBP,458.16177339,446.352224127,459.795697342
TBPL1,839.703411605,854.398037007,606.963606589
TBR1,92.995676687,156.2004099867,100.8622241807
TBRG4,146.00947379550001,93.3070751063,116.840397288
TBX1,51.3285761834,58.9657188942,57.634759255
TBX10,118.9217700387,154.141157197,140.0576494778
TBX19,129.0458576211,52.5848739815,148.2211477627
TBX2,37.7862637069,35.9994561634,36.5618933193
TBX21,1684.716895208,466.000074531,541.841085243
TBX3,9.3337334117,11.2369690044,10.1708103812
TBX4,41.923355174,45.4584619717,48.5607848131
TBX5,88.1169476859,138.0537753163,102.5744644908
TBX6,107.1013761187,134.2183604223,109.9915553684
TBXA2R,165.442724002,250.654309743,201.14981822
TBXAS1,565.0530848459,602.7118843938,1001.3853535866
TCAP,72.7445437838,43.242772036,56.3666759974
TCEA2,105.7340857907,89.8788321583,101.0200698029
TCEAL1,561.513893829,592.775116028,597.941101955
TCEAL2,46.1567793957,60.5225914386,46.6116443044
TCEAL4,356.21342288,331.9649064687,507.1404852788
TCEB1P3,24.2634951453,16.4884478333,22.4324421986
TCEB2,321.6851071746,376.4942271278,444.099497766
TCEB3,562.237506028,617.952014429,507.889591319
TCEB3B,143.605146638,373.975053048,195.7281910398
TCERG1,937.23032408,947.038406349,628.286065949
TCF12,904.503471841,905.222106487,758.746630753
TCF15,38.8485506311,57.2432685784,49.2173945379
TCF20,685.348793801,828.377419532,656.911218325
TCF21,21.1800656152,24.7816413668,24.1750496398
TCF25,1552.500534273,1142.000530706,1121.477102813
TCF3,259.62411578,438.9984329107,201.031669311
TCF4,220.480537586,834.5478869766,242.4724058272
TCF7,663.1204597753,509.7306092842,235.1967479962
TCF7L1,203.987667379,449.85839107,290.545865295
TCF7L2,219.5938943677,168.5043631487,215.0894534812
TCFL5,292.0242534791,198.9478727343,274.1893062715
TCHH,61.4395018514,83.0769678931,50.3505324387
TCIRG1,1461.82936104,1219.209492205,1935.306904575
TCL1A,106.2856009515,2309.1742034023,149.7291180775
TCL1B,43.1101336245,98.8312411222,39.0970527869
TCL6,15.1071679438,23.5527603815,15.6570617421
TCN1,234.1897574783,511.3609881613,432.2584947061
TCN2,238.059594935,262.545766659,375.779350107
TCOF1,217.308410087,134.0360704005,153.535149877
TCP1,566.20182256,608.486416676,497.055403596
TCP11,113.9304273672,180.1136420856,123.7281511154
TCP11L1,142.4310085953,131.577667419,169.3651994092
TCTA,579.822413189,790.549667174,654.470918019
TCTN1,100.6485309637,260.9186696478,130.7551475863
TCTN2,695.453005733,2010.537790625,691.17316086
TCTN3,647.13572174,959.756822455,596.467572334
TDO2,93.0609491176,215.315257069,121.5363327713
TDP1,1162.8113714,1023.448224051,802.476542344
TDP2,2114.632434118,2093.177726871,2887.82028629
TDRD1,9.6772866589,11.5145380542,12.2001591154
TDRD3,274.100218295,383.6362602886,358.659605324
TDRD7,787.746505588,775.415290538,1019.893917088
TDRKH,109.9285133238,160.6342713599,133.5156310211
TEAD1,69.4837560347,125.676111485,80.8857482497
TEAD3,71.8458678649,56.7959802077,71.0000306873
TEAD4,79.9714251734,127.7625577411,100.5581068815
TEC,20.915314179,38.0236489358,47.3713287699
TECPR2,252.172663222,428.231086398,504.648603925
TECTA,94.5741879238,180.6900262197,126.2684459873
TEF,40.9368862207,62.9368192544,68.261976605
TEK,38.6278760897,66.9613158039,55.8717246681
TEKT2,39.3827855652,27.3512213126,33.9789152499
TELO2,191.062931723,124.898794362,137.2339886376
TENC1,83.5537617256,109.5313010858,112.8084083034
TEP1,62.6466730187,19.7685715191,36.3401031389
TERF1,447.411493866,262.236564013,337.922512211
TERF2,800.584544473,793.25418192,679.277791055
TERF2IP,1995.357339711,2169.742384007,1780.313558127
TERT,50.0449955277,27.8515707413,40.5612872274
TES,1585.895420551,1255.894849184,932.784602337
TESC,481.0899751855,612.9236857735,567.4286171805
TESK1,388.454261304,235.7449996928,376.251736863
TESK2,367.739588634,1107.401422922,609.707639576
TET3,164.8763587013,132.8037105533,212.7061780494
TEX10,529.423732184,727.20193134,544.227772227
TEX11,10.4934747417,10.1722588952,11.8979979201
TEX12,10.8111026224,13.6137118529,12.6342817584
TEX13A,56.3126486651,121.2165775313,68.9909076886
TEX13B,131.0785307458,211.7645642356,185.9215596334
TEX14,38.4798186688,55.8035304582,31.5555299123
TEX15,95.8367671257,174.3098271204,116.9204798705
TEX2,404.7075978738,262.6005950281,402.4188586232
TEX261,460.675403062,508.847387568,491.672779595
TEX264,285.056796654,168.0207367872,266.37450084
TF,62.4084956762,60.9503871513,47.9950008182
TFAM,394.512772423,310.297910794,279.730300893
TFAP2A,69.0530085673,120.2705671355,84.0822782859
TFAP2B,21.2956436108,23.0361620026,24.1809631026
TFAP2C,60.7251629342,92.7931331157,90.4142649427
TFAP4,133.7855447457,241.4085322426,185.9026443526
TFB1M,366.505458544,324.906356335,324.890936479
TFB2M,756.339389112,632.206921608,499.281799207
TFCP2,404.593985172,310.178335592,390.201691109
TFCP2L1,220.7091836334,679.3216408244,295.6440789502
TFDP1,681.895693698,968.554748073,835.115144694
TFDP2,313.9015062126,306.1435495914,321.1231928572
TFDP3,21.1688429848,21.4353093196,41.992537955
TFE3,600.124896823,690.984293307,999.000357275
TFEB,355.6384813693,520.2524022777,575.6579764433
TFEC,766.3558453524,403.1376678236,1326.0612773255
TFF1,142.7649852934,257.8053772318,194.9028642803
TFF2,32.1487004876,27.9957149576,29.7678107814
TFF3,64.2939010974,179.2269091455,133.4744458542
TFG,1739.07460822,2173.36488996,2281.78294752
TFIP11,603.421112264,446.419133264,579.712444703
TFPI,54.1917456582,76.5232261705,82.1156369973
TFPI2,33.8057862322,44.5789272128,56.7182469923
TFPT,398.867073804,261.086585004,377.682606929
TFR2,73.9331709156,42.5441102931,47.4336681026
TFRC,4159.879722553,3616.798814202,6470.768294724
TG,139.3858266918,213.6824658712,201.81410202
TGDS,468.408785217,498.221074359,425.126011144
TGFA,139.8832694259,286.1814927166,305.1049984676
TGFB1,1054.672458212,657.728244787,963.950849462
TGFB1I1,87.3962976296,151.9832899975,125.1997393138
TGFB2,66.2291757031,118.8375859193,75.1001408728
TGFB3,278.467855919,430.326913342,327.711041466
TGFBI,2775.5867232157,983.8330250321,4475.39430873
TGFBR1,216.1244946931,275.7026736033,228.622756999
TGFBR2,686.410524016,1085.741091403,1054.703245698
TGFBR3,1771.2173689157,282.4251443729,487.4615011071
TGFBRAP1,221.8513163798,100.0017710622,113.2778249471
TGIF1,440.3451515311,936.3395448018,1119.399804694
TGIF2,320.981780506,350.96319086,308.585509074
TGM1,11.2101496925,10.6035706626,10.9865028704
TGM2,132.0642141965,53.4503435567,199.5309091512
TGM3,132.1726108026,256.8858533666,228.6656999298
TGM4,86.0887051426,110.8272807442,96.1430481668
TGM5,69.6611465789,143.5912951809,94.8914188939
TGOLN2,1198.437927329,1207.270955735,1228.438592727
TGS1,441.42517134,499.778269296,436.128956077
TH,48.6689543976,41.8114098779,49.6962892449
TH1L,1321.647607686,1157.770551589,791.165860075
THADA,427.562496259,341.078488103,309.923728336
THAP1,230.4472800466,173.9432896179,224.4498508475
THAP10,116.6870688465,285.0393359117,137.1024428046
THAP11,666.943297729,488.480704505,426.167443133
THAP4,303.712885531,269.264454506,248.406668901
THAP7,402.583044277,325.629146265,315.027733055
THAP9,12.3835098235,19.2288673958,14.4715681187
THBD,83.4108824477,287.6680836902,346.297057082
THBS1,93.7919391092,450.3436436258,544.497283705
THBS2,50.4842987545,121.5524022781,97.9254160444
THBS3,148.4349972334,203.0342681947,215.1561635072
THBS4,134.067080681,327.409347695,300.4042856
THEG,21.056185191,19.0102185099,24.3589329035
THG1L,259.196498034,264.191172887,248.334131416
THNSL1,25.634594823,38.3827420738,31.5220633525
THNSL2,108.5237164402,128.159891294,121.6030458407
THOC1,701.454906649,645.142107675,650.674940786
THOC2,743.159973904,532.635982416,519.191323685
THOC5,507.483711825,671.810733793,726.90550523700006
THOC6,370.286108831,208.1751535592,288.351173749
THOC7,860.819533537,894.971230288,798.099298707
THOP1,125.5484347519,48.6987644339,90.632416405
THPO,22.1962198945,35.4923540999,29.6265153028
THRA,93.3831299219,97.7509582741,92.783855998799993
THRAP3,77.8382795123,38.8846803485,63.9057956394
THRB,290.707356778,713.056619212,349.432312033
THSD4,82.2922198207,143.5495061227,124.5558195345
THSD7A,67.0759045669,113.8611757322,64.1094679209
THTPA,404.009891006,336.727065206,363.39671842
THUMPD1,746.733809175,766.583112826,589.843646752
THUMPD2,354.119880963,364.348525579,301.658507258
THY1,136.7409602767,201.3254394444,162.9265787174
THYN1,746.203669147,623.1881401,604.165731208
TIA1,678.017251088,694.825715091,593.544707889
TIAL1,282.239313866,304.910035246,294.017090527
TIAM1,823.789459379,349.9457474092,597.7381448704
TICAM1,186.2561167388,206.0060350493,260.827146196
TIE1,57.436582727,103.8667949051,99.3782053517
TIGD6,21.0735637627,36.9651177787,40.7089617077
TIMELESS,326.025384071,311.918991108,220.37066715
TIMM10,523.373093838,509.883223051,485.92642478
TIMM13,311.347599487,282.3518449519,378.494806948
TIMM17A,468.18703854,428.94368753,441.574388505
TIMM17B,546.965564587,768.511854385,684.066798648
TIMM22,198.9982310024,188.1017189688,171.7280155206
TIMM44,201.971147587,169.5147241948,183.029131999
TIMM8A,101.5430470833,160.6579180586,133.8043619032
TIMM8B,1519.200874197,1237.534378397,1581.987017003
TIMM9,951.938049465,1427.865926826,700.565407101
TIMP1,2458.23107617,2826.478816732,3948.113561008
TIMP2,538.950607513,704.6517275171,1370.0253242474
TIMP3,103.94929657510001,184.8668206145,219.7039241337
TIMP4,19.597131931,41.9285561271,26.3115389777
TINAGL1,24.9401340318,40.3548767416,33.4704480328
TINF2,928.775814512,658.684539617,894.68922906
TIPARP,1607.139509569,3164.943218031,3591.023308658
TIPIN,226.1494866616,78.8528922281,91.8141993629
TIPRL,503.995925436,206.43511813,279.6855212784
TJAP1,447.585108771,497.510663358,411.098444537
TJP1,150.3831222732,287.3704257644,201.9429423134
TJP2,324.3666709025,149.8456848629,425.6691144257
TJP3,15.0803582531,12.5452459172,13.6675903692
TK1,185.0299115604,120.2769911878,122.9903301535
TK2,209.8887341292,221.338036289,285.1852745554
TKT,2234.012647472,2263.5636697,3073.678565317
TKTL1,173.2558028599,238.2635661342,266.8433004159
TLE1,264.8283594064,470.3938498025,291.2246250272
TLE2,128.2922348462,146.9573534708,107.4895618708
TLE3,277.33425681,681.920186968,700.033825405
TLE4,659.856739483,969.703206784,1120.247630377
TLE6,42.848434178,46.7844408626,44.335236636
TLK1,329.670468878,442.192407789,321.087264097
TLK2,435.3050932853,415.550834174,488.7614406522
TLL2,31.5142792458,47.4455800746,26.7786216278
TLN1,493.111494687,231.2489619809,428.9758879764
TLN2,99.1578698213,138.2855899242,110.4848866164
TLR1,400.7502899228,664.3379381736,988.352041384
TLR2,1054.5117757495,1219.5155642351,2264.9132076785
TLR3,109.966101907,77.5946801872,84.6531469842
TLR4,499.4793626815,591.4610777324,1047.0579876292
TLR5,338.4749896093,359.3526640851,460.7007603746
TLR6,146.9087831917,296.9782298334,312.7990008457
TLR7,155.1960171757,60.4261174495,201.4434131865
TLR8,397.6666317043,341.7096726728,818.9526371824
TLX1,19.4503363636,19.3258850717,20.445675026300002
TLX2,8.5100907216,8.4744686984,8.905336155
TLX3,16.0008215869,30.2579918975,29.4855947114
TM2D1,642.302793732,682.921319361,647.148308205
TM2D3,1366.470808082,1844.819168178,2176.75549905
TM4SF1,46.5113624416,60.3660793156,58.6331916527
TM4SF20,35.6435855363,62.2212741095,41.2956547385
TM4SF4,43.553700546,58.74132775,55.5007981638
TM4SF5,131.2663208914,183.4310284457,152.404308976
TM6SF1,862.68358688,1469.145901732,1763.044749013
TM7SF2,108.8150747308,130.5640013608,95.2327293282
TM7SF3,94.5842110507,47.5333493385,69.996262003
TM9SF1,430.223820216,487.069208446,516.940383463
TM9SF2,3203.23056889,4104.54143849,3974.05659831
TM9SF3,1309.772049467,1058.839516892,1336.298906996
TM9SF4,615.876601784,557.779847845,586.778909229
TMBIM1,1101.207486333,968.143868559,1429.41581676
TMBIM4,1330.994734265,1862.269106571,1378.077491756
TMBIM6,5447.9654406,4657.94994476,5789.44840148
TMC5,34.5699551801,39.2952813065,31.6620608166
TMC6,908.190253366,882.194345319,604.982536567
TMC7,56.6703379689,61.9257115067,68.2044335559
TMCC1,169.6187971476,288.5499015218,309.3749957842
TMCC2,202.7867675506,272.0827517117,297.4323864923
TMCO1,1665.544613303,1451.477134709,1387.729004505
TMCO3,239.1402342274,195.454368453,275.1845000606
TMCO6,311.087097123,373.245995859,315.990667852
TMED1,339.863529153,171.9137692817,288.863687859
TMED10,2311.94002154,2157.3670063,1553.824644466
TMED2,2309.30939087,2234.328243318,1665.481807726
TMED3,656.37518242,808.226135363,729.734162347
TMED5,1208.886992946,1307.627938062,1569.860346748
TMED7,455.165390008,383.363112695,441.581400706
TMED9,2519.564260784,2072.293685864,2006.20954753
TMEFF1,31.0475757218,52.7595792427,37.839645474
TMEM100,51.6398729307,101.3048797586,54.3008400329
TMEM104,166.70104145,162.4537405152,190.320406041
TMEM106B,511.071318316,351.112376818,331.659709617
TMEM106C,335.768091301,194.6949115364,156.3966268694
TMEM109,1155.411654718,953.646328903,816.250082819
TMEM11,442.003101068,404.068795582,436.743293696
TMEM110,268.5779852863,256.5242190889,311.900137013
TMEM111,1500.452764559,1525.052871893,1838.80275979
TMEM115,304.958269799,315.4485703,356.741455329
TMEM121,63.7849055429,25.3679497569,33.3897109703
TMEM123,2942.28203952,3195.73457554,2983.38666817
TMEM126B,2051.29005922,1885.176893583,1649.79699909
TMEM127,666.3127610589,639.4553098895,1039.843324853
TMEM131,1015.935124429,1419.412304395,1205.925504344
TMEM132A,80.3588858384,34.5609356323,96.5269813467
TMEM134,380.008851676,319.255001467,327.500808389
TMEM135,291.533642449,174.9208788874,222.8980674458
TMEM140,515.302164827,795.764403804,1144.019379356
TMEM144,41.8855419984,40.8515123036,55.6859509544
TMEM147,1819.253068444,1959.488789762,1741.292953214
TMEM149,1233.549614956,1199.244398241,1598.845040595
TMEM14A,486.9827891497,613.0083653386,353.4213515454
TMEM151B,118.4202360881,202.825031541,146.6011419651
TMEM156,130.8133174847,296.1196237412,87.4567686608
TMEM158,91.2388691825,76.7243178391,138.94977849080001
TMEM159,260.731644619,307.26559726200003,280.06388137
TMEM160,357.666024832,192.8462539118,252.5755104964
TMEM161A,648.437379893,865.291508567,567.862910813
TMEM165,618.638166888,542.515494266,776.582919816
TMEM168,563.288483504,539.382301362,565.120421566
TMEM176A,1439.5381445087,565.1345010997,2610.3228048773
TMEM176B,1536.026393125,511.6328019259,2272.1036430739
TMEM177,130.6838191485,141.3493919602,127.4267816023
TMEM180,158.9010382141,146.1295292698,182.1483676856
TMEM184B,415.393601005,462.3812472458,545.632080307
TMEM184C,359.469992513,279.3683465331,370.801539819
TMEM185B,249.157799782,285.721254701,374.343738087
TMEM186,259.059551941,221.395304605,241.967664514
TMEM187,221.223980741,138.081080474,201.297469546
TMEM194A,300.523534525,274.520362212,364.655421621
TMEM2,634.943700342,521.041750768,582.869537619
TMEM204,637.8746526786,598.2625789092,288.1248714964
TMEM208,811.901241451,872.811680978,773.452550154
TMEM209,288.0102164452,278.8246537046,204.7361221318
TMEM214,748.558035099,563.469409134,544.670768294
TMEM22,136.6348780881,277.7815670585,198.3706690049
TMEM222,600.42919398,649.421029348,583.403668394
TMEM223,574.962150662,572.688817779,465.835283717
TMEM231,59.051379437,85.5406475877,73.6455766936
TMEM255A,106.8901966716,83.0398204811,199.9973105453
TMEM30A,1272.221017185,1549.926946582,1648.735893589
TMEM30B,142.3524577334,170.1135785634,129.0507144105
TMEM33,645.145008404,699.237914616,752.523649016
